order_item_id,order_id,quantity,product_id,unit_price,discount(%),shipping_cost
OI058050,O25715,1,P22055,2630.0,6.4,264.46
OI058051,O25715,1,P32297,6070.0,5.26,922.56
OI058052,O25715,1,P11938,1010.0,8.46,121.78
OI058053,O25716,2,P19818,6890.0,6.19,841.42
OI058054,O25717,1,P07756,82750.0,21.77,4993.13
OI058055,O25718,1,P19903,800.0,3.22,40.08
OI058056,O25719,1,P27130,960.0,14.95,48.12
OI058057,O25720,1,P29648,3390.0,6.45,342.15
OI058058,O25720,1,P12255,830.0,10.78,99.84
OI058059,O25721,1,P28013,4620.0,13.72,700.37
OI058060,O25721,1,P29361,5890.0,3.54,715.69
OI058061,O25721,1,P10577,1750.0,13.21,140.63
OI058062,O25722,1,P02612,2410.0,18.45,363.45
OI058063,O25722,1,P00247,950.0,10.91,47.77
OI058064,O25722,2,P12039,2040.0,6.52,164.36
OI058065,O25723,3,P24958,800.0,10.25,66.21
OI058066,O25723,2,P28577,990.0,3.9,99.3
OI058067,O25723,1,P20123,2680.0,10.97,216.0
OI058068,O25724,3,P11850,5800.0,11.14,294.01
OI058069,O25724,1,P11743,2910.0,12.66,146.55
OI058070,O25725,1,P15248,13160.0,4.51,1622.5
OI058071,O25726,1,P29333,8160.0,5.68,415.99
OI058072,O25727,1,P26988,3600.0,4.35,544.32
OI058073,O25727,3,P02933,2990.0,19.1,301.19
OI058074,O25727,1,P15983,4850.0,11.01,589.51
OI058075,O25727,1,P23471,1870.0,10.99,94.09
OI058076,O25728,1,P12230,17260.0,10.49,2152.85
OI058077,O25729,1,P10170,6530.0,26.53,994.55
OI058078,O25730,1,P01662,7320.0,14.09,892.09
OI058079,O25730,1,P14336,8650.0,17.01,704.59
OI058080,O25730,1,P07279,10140.0,21.87,1553.67
OI058081,O25731,1,P32604,4050.0,3.47,204.71
OI058082,O25731,1,P02853,4850.0,5.33,489.8
OI058083,O25731,1,P10211,3890.0,7.53,588.59
OI058084,O25731,1,P02762,3050.0,6.35,306.92
OI058085,O25731,2,P27971,2540.0,1.98,307.26
OI058086,O25732,1,P32866,12250.0,12.72,1004.21
OI058087,O25733,1,P22207,8130.0,12.32,992.15
OI058088,O25734,1,P16598,5240.0,6.59,794.39
OI058089,O25734,1,P26339,1810.0,13.75,218.03
OI058090,O25735,1,P18680,12280.0,16.69,1260.57
OI058091,O25735,1,P13414,6400.0,19.47,783.13
OI058092,O25735,2,P20703,9070.0,13.76,1386.0
OI058093,O25736,1,P20025,17490.0,18.36,2777.45
OI058094,O25737,1,P17467,9000.0,35.21,1375.79
OI058095,O25738,1,P15322,3320.0,2.4,267.55
OI058096,O25738,2,P25400,590.0,16.76,88.73
OI058097,O25739,1,P21226,8150.0,21.68,1246.22
OI058098,O25740,1,P32094,88490.0,13.06,5208.72
OI058099,O25741,1,P06268,2120.0,6.35,255.97
OI058100,O25741,1,P14974,3170.0,17.44,162.63
OI058101,O25741,3,P26223,2110.0,1.05,254.8
OI058102,O25742,1,P05486,13960.0,18.27,1443.35
OI058103,O25743,1,P16526,7120.0,17.91,867.76
OI058104,O25743,1,P22023,9320.0,8.34,950.3
OI058105,O25744,2,P14318,1300.0,8.75,205.18
OI058106,O25744,1,P11203,1860.0,11.68,93.45
OI058107,O25744,1,P01468,4930.0,7.41,249.0
OI058108,O25745,1,P06044,13080.0,26.47,2016.86
OI058109,O25745,1,P23006,14010.0,16.63,723.7
OI058110,O25746,1,P12927,690.0,10.2,55.33
OI058111,O25747,1,P21279,5140.0,9.97,415.67
OI058112,O25747,2,P08963,2440.0,19.37,122.74
OI058113,O25747,1,P07729,1860.0,7.0,149.61
OI058114,O25748,1,P22250,2840.0,12.95,428.7
OI058115,O25748,2,P02035,3800.0,15.63,574.73
OI058116,O25749,2,P10537,5280.0,7.11,640.9
OI058117,O25749,2,P24315,4270.0,2.44,346.93
OI058118,O25750,1,P04087,7320.0,35.99,1115.61
OI058119,O25751,1,P27471,5350.0,16.78,549.77
OI058120,O25751,1,P32477,4220.0,8.17,212.87
OI058121,O25752,1,P04969,14200.0,36.05,731.06
OI058122,O25753,1,P18254,4410.0,21.46,446.04
OI058123,O25753,3,P11125,2910.0,11.55,293.07
OI058124,O25753,2,P16280,5390.0,8.88,272.49
OI058125,O25753,2,P31189,3830.0,14.6,580.16
OI058126,O25754,1,P13283,16550.0,38.4,855.55
OI058127,O25755,1,P14419,1540.0,11.72,185.51
OI058128,O25755,1,P14790,5910.0,10.37,598.75
OI058129,O25755,2,P16254,4400.0,3.63,470.27
OI058130,O25756,1,P16809,1700.0,9.9,85.31
OI058131,O25756,1,P21463,3560.0,2.74,358.75
OI058132,O25756,1,P03632,3710.0,5.9,189.53
OI058133,O25757,1,P09678,5640.0,7.85,456.38
OI058134,O25757,1,P03687,4210.0,1.33,425.93
OI058135,O25757,2,P18306,490.0,17.64,24.57
OI058136,O25758,1,P11656,16430.0,19.39,848.74
OI058137,O25759,1,P08956,9060.0,28.76,928.76
OI058138,O25759,1,P20784,8070.0,30.17,1237.78
OI058139,O25760,1,P30090,3510.0,10.93,530.41
OI058140,O25760,1,P04050,460.0,9.97,55.47
OI058141,O25761,1,P07167,6910.0,36.8,350.51
OI058142,O25762,1,P02130,8240.0,17.08,1262.18
OI058143,O25762,1,P03456,7690.0,20.78,637.83
OI058144,O25762,1,P07641,8140.0,9.13,1241.85
OI058145,O25763,2,P30670,4250.0,15.76,429.08
OI058146,O25763,3,P10655,3940.0,6.81,198.93
OI058147,O25763,1,P30999,5620.0,16.34,455.89
OI058148,O25763,1,P08020,5830.0,6.53,591.66
OI058149,O25763,1,P17398,930.0,2.88,139.95
OI058150,O25764,1,P12885,33950.0,33.81,5446.56
OI058151,O25765,1,P14336,8650.0,8.52,1056.89
OI058152,O25766,2,P20077,5910.0,2.22,300.41
OI058153,O25767,1,P15774,6790.0,12.46,344.38
OI058154,O25768,1,P29293,3510.0,5.49,354.17
OI058155,O25768,1,P12238,4520.0,0.4,548.23
OI058156,O25769,1,P19399,8740.0,9.66,712.21
OI058157,O25770,1,P08471,2310.0,11.3,295.11
OI058158,O25770,1,P06404,2560.0,11.32,205.91
OI058159,O25770,1,P22870,5010.0,3.4,511.53
OI058160,O25770,2,P03984,2640.0,13.17,319.2
OI058161,O25771,1,P05329,13710.0,27.07,1138.01
OI058162,O25771,1,P00680,12750.0,36.27,1308.28
OI058163,O25771,1,P13743,14830.0,19.53,1221.83
OI058164,O25772,1,P18010,5480.0,11.53,665.73
OI058165,O25772,1,P06584,1630.0,7.14,245.75
OI058166,O25772,3,P29584,4880.0,8.27,591.55
OI058167,O25772,1,P22051,2110.0,11.68,212.02
OI058168,O25773,1,P16355,1040.0,3.44,156.39
OI058169,O25773,2,P26190,3520.0,17.98,177.77
OI058170,O25774,1,P06479,14300.0,27.79,1765.42
OI058171,O25774,1,P17765,8840.0,33.26,450.34
OI058172,O25775,2,P05602,3100.0,4.28,374.46
OI058173,O25775,1,P27414,5710.0,10.87,289.22
OI058174,O25776,1,P01140,9570.0,24.26,488.33
OI058175,O25777,1,P05083,9680.0,25.03,989.55
OI058176,O25778,2,P13217,2410.0,2.38,197.33
OI058177,O25778,1,P09991,4940.0,2.78,249.66
OI058178,O25779,1,P06298,38080.0,42.68,2050.72
OI058179,O25780,3,P05121,2890.0,19.2,291.09
OI058180,O25780,1,P12205,2850.0,16.07,430.19
OI058181,O25780,1,P18448,6010.0,4.6,731.38
OI058182,O25780,1,P00596,3820.0,15.68,577.55
OI058183,O25781,1,P14672,4090.0,8.4,497.71
OI058184,O25781,2,P03293,3060.0,4.46,369.52
OI058185,O25782,2,P14974,3170.0,16.52,487.88
OI058186,O25782,1,P22076,2430.0,8.3,122.15
OI058187,O25783,1,P15992,16710.0,19.28,2596.03
OI058188,O25784,1,P25934,6040.0,22.39,505.27
OI058189,O25784,1,P32507,3860.0,16.72,329.71
OI058190,O25784,1,P01032,430.0,16.95,51.71
OI058191,O25785,1,P07495,5600.0,8.69,566.5
OI058192,O25785,2,P12615,990.0,4.73,99.27
OI058193,O25785,1,P01261,1420.0,0.53,214.95
OI058194,O25786,1,P07898,3470.0,20.33,524.32
OI058195,O25786,3,P27882,2540.0,18.16,127.67
OI058196,O25786,1,P16155,5100.0,3.25,773.11
OI058197,O25787,1,P25700,10410.0,23.47,1597.04
OI058198,O25788,1,P12191,110.0,7.84,5.51
OI058199,O25788,1,P16195,6070.0,4.25,934.48
OI058200,O25788,1,P13517,2880.0,0.93,289.78
OI058201,O25788,1,P07332,3030.0,7.28,243.97
OI058202,O25788,2,P04828,2740.0,1.08,418.14
OI058203,O25789,1,P30249,920.0,11.4,110.66
OI058204,O25789,2,P29300,1290.0,11.9,104.16
OI058205,O25790,1,P24328,1080.0,3.71,86.67
OI058206,O25790,1,P11415,3580.0,4.03,289.08
OI058207,O25791,2,P20007,9080.0,9.63,1387.55
OI058208,O25791,1,P10784,6220.0,31.68,505.38
OI058209,O25791,1,P14170,11400.0,29.16,1751.47
OI058210,O25792,1,P18304,3070.0,10.03,309.01
OI058211,O25792,1,P01176,1590.0,20.22,79.83
OI058212,O25792,1,P18396,530.0,11.21,79.61
OI058213,O25792,1,P03981,3140.0,21.75,252.88
OI058214,O25792,2,P26991,880.0,10.84,44.13
OI058215,O25793,1,P13572,5730.0,14.13,591.48
OI058216,O25793,1,P26652,820.0,21.43,123.59
OI058217,O25794,1,P01761,8770.0,13.61,714.61
OI058218,O25795,1,P03262,3570.0,20.04,359.66
OI058219,O25795,2,P27787,60.0,13.62,9.01
OI058220,O25796,1,P19190,5510.0,0.13,446.58
OI058221,O25797,2,P32013,11740.0,29.79,1212.37
OI058222,O25797,1,P24006,10990.0,29.18,1685.39
OI058223,O25798,1,P32198,3330.0,4.36,268.25
OI058224,O25798,2,P00164,3510.0,14.85,424.87
OI058225,O25798,1,P18133,2700.0,15.16,407.27
OI058226,O25799,1,P01353,13120.0,7.7,1616.81
OI058227,O25799,1,P31437,6830.0,25.94,555.18
OI058228,O25800,1,P23759,5220.0,6.61,422.13
OI058229,O25800,2,P23557,3000.0,0.38,362.59
OI058230,O25801,1,P23026,5710.0,12.15,867.38
OI058231,O25801,1,P00712,4240.0,4.8,214.2
OI058232,O25801,2,P05666,5860.0,2.8,296.49
OI058233,O25802,1,P01762,28150.0,25.41,2976.3
OI058234,O25803,1,P29895,990.0,1.25,149.0
OI058235,O25803,1,P00367,640.0,6.19,32.06
OI058236,O25803,2,P02876,140.0,6.76,21.03
OI058237,O25804,1,P25074,4970.0,1.67,502.44
OI058238,O25804,1,P09788,1720.0,21.69,172.76
OI058239,O25804,2,P27885,1020.0,20.18,51.59
OI058240,O25805,1,P07705,4880.0,12.79,396.08
OI058241,O25805,1,P14040,3900.0,2.75,319.8
OI058242,O25806,1,P19115,9190.0,34.44,936.53
OI058243,O25806,2,P08636,13830.0,32.38,711.18
OI058244,O25807,1,P08414,34060.0,48.12,4372.98
OI058245,O25808,1,P04151,6630.0,17.98,806.31
OI058246,O25809,1,P05900,2640.0,7.96,133.07
OI058247,O25809,1,P13230,2010.0,11.5,101.85
OI058248,O25809,2,P32332,880.0,3.21,132.46
OI058249,O25809,1,P18304,3070.0,10.12,154.5
OI058250,O25810,1,P07489,13090.0,9.03,1612.87
OI058251,O25810,1,P08846,13340.0,19.45,1644.47
OI058252,O25811,1,P05537,14350.0,28.03,1792.26
OI058253,O25812,1,P18002,4320.0,7.86,437.72
OI058254,O25812,1,P22215,2820.0,5.18,283.62
OI058255,O25813,1,P32632,6140.0,1.89,498.31
OI058256,O25813,1,P13066,2610.0,20.36,262.44
OI058257,O25813,1,P00701,2430.0,11.5,293.63
OI058258,O25813,1,P07138,3060.0,2.5,153.95
OI058259,O25813,2,P08333,1560.0,15.42,187.82
OI058260,O25814,1,P17234,10110.0,16.28,516.38
OI058261,O25814,2,P04523,12640.0,13.21,1296.84
OI058262,O25815,1,P20970,13080.0,28.98,1613.49
OI058263,O25816,1,P15721,17750.0,35.88,1521.67
OI058264,O25817,1,P29522,9780.0,33.83,1197.03
OI058265,O25817,1,P23191,9980.0,35.51,1539.16
OI058266,O25817,1,P17033,13900.0,8.34,717.66
OI058267,O25818,1,P25123,5230.0,10.1,804.32
OI058268,O25818,1,P24427,1370.0,3.54,137.68
OI058269,O25819,1,P28300,13190.0,23.88,1354.45
OI058270,O25820,2,P09537,1660.0,10.06,83.34
OI058271,O25820,1,P24022,3840.0,18.4,392.09
OI058272,O25820,1,P21921,2800.0,5.39,140.87
OI058273,O25821,1,P03964,4910.0,17.76,397.05
OI058274,O25821,3,P23946,410.0,6.87,61.76
OI058275,O25822,1,P00652,4370.0,4.49,661.43
OI058276,O25822,1,P18792,1920.0,12.67,193.15
OI058277,O25822,1,P10267,5640.0,8.32,285.49
OI058278,O25822,2,P02610,290.0,17.68,43.57
OI058279,O25823,3,P09169,4460.0,7.54,225.15
OI058280,O25823,1,P04643,510.0,18.74,52.08
OI058281,O25823,1,P05122,5480.0,14.61,554.33
OI058282,O25823,2,P13979,3190.0,2.06,256.93
OI058283,O25824,1,P26315,4500.0,3.86,364.0
OI058284,O25825,2,P30678,2970.0,16.48,448.77
OI058285,O25825,1,P20515,3550.0,9.52,429.37
OI058286,O25825,1,P23533,5920.0,1.15,900.76
OI058287,O25826,1,P07677,10250.0,12.99,1256.57
OI058288,O25826,1,P26125,9850.0,21.97,1218.88
OI058289,O25827,2,P03933,6830.0,16.61,347.12
OI058290,O25827,1,P26514,9080.0,19.21,462.56
OI058291,O25828,1,P16576,12190.0,11.12,1513.09
OI058292,O25829,2,P00367,640.0,15.3,64.13
OI058293,O25829,1,P11100,3560.0,17.51,286.86
OI058294,O25830,1,P25610,11660.0,9.66,602.02
OI058295,O25830,1,P18628,9100.0,20.67,490.22
OI058296,O25831,1,P11737,620.0,21.17,93.21
OI058297,O25831,1,P07549,2350.0,5.02,236.2
OI058298,O25831,3,P09391,2890.0,15.77,445.63
OI058299,O25832,1,P24787,5520.0,14.75,837.56
OI058300,O25832,1,P07891,5320.0,13.19,809.52
OI058301,O25833,1,P25168,5450.0,4.03,552.47
OI058302,O25833,2,P30565,1730.0,7.66,139.58
OI058303,O25833,2,P25196,1190.0,21.85,59.7
OI058304,O25834,1,P27805,1580.0,16.95,158.97
OI058305,O25834,2,P00392,3390.0,6.57,411.19
OI058306,O25835,1,P11552,14560.0,30.7,2253.28
OI058307,O25835,1,P17619,7120.0,19.19,733.39
OI058308,O25836,1,P08870,10560.0,24.49,1624.74
OI058309,O25837,1,P32935,2930.0,12.94,354.15
OI058310,O25838,1,P14770,1580.0,1.6,126.84
OI058311,O25838,1,P16775,4580.0,3.12,693.94
OI058312,O25838,1,P07079,1230.0,4.09,123.39
OI058313,O25838,1,P19002,2050.0,16.34,165.0
OI058314,O25839,2,P22215,2820.0,1.98,283.62
OI058315,O25839,1,P00977,2370.0,0.37,357.4
OI058316,O25839,2,P09991,4940.0,20.7,599.19
OI058317,O25840,1,P28500,570.0,8.72,45.73
OI058318,O25840,3,P18897,2020.0,5.83,202.96
OI058319,O25840,2,P30310,470.0,7.55,56.5
OI058320,O25840,2,P21059,3230.0,8.48,487.78
OI058321,O25840,1,P25795,2950.0,14.12,356.27
OI058322,O25841,1,P08823,9560.0,14.39,975.9
OI058323,O25842,1,P11686,5560.0,0.17,676.98
OI058324,O25842,2,P30756,2880.0,3.34,439.76
OI058325,O25842,1,P00515,690.0,0.58,55.31
OI058326,O25843,1,P17380,2510.0,7.85,126.26
OI058327,O25843,2,P20779,480.0,13.05,38.44
OI058328,O25844,1,P27026,19380.0,39.61,1008.06
OI058329,O25845,3,P23940,990.0,20.63,81.28
OI058330,O25845,2,P10262,2560.0,5.76,257.61
OI058331,O25846,1,P12908,6520.0,25.06,330.5
OI058332,O25847,1,P00105,4020.0,5.51,488.35
OI058333,O25847,1,P29959,2000.0,18.04,201.22
OI058334,O25847,1,P16617,3080.0,8.4,465.31
OI058335,O25848,2,P03514,5640.0,16.37,285.58
OI058336,O25848,1,P03780,1500.0,3.77,75.24
OI058337,O25849,1,P07790,73720.0,37.16,12754.74
OI058338,O25850,1,P08616,9220.0,29.42,1412.93
OI058339,O25851,1,P31689,10060.0,6.41,514.53
OI058340,O25852,2,P02474,5190.0,5.37,262.24
OI058341,O25852,1,P11490,5820.0,0.06,707.02
OI058342,O25852,1,P28041,4790.0,8.15,505.29
OI058343,O25852,1,P31071,1200.0,5.91,121.8
OI058344,O25853,2,P00466,1860.0,11.34,224.48
OI058345,O25853,1,P06646,1770.0,21.07,88.94
OI058346,O25853,2,P05364,2790.0,14.44,225.25
OI058347,O25853,2,P29513,3740.0,0.04,565.53
OI058348,O25853,1,P04670,4050.0,12.49,204.23
OI058349,O25854,1,P20301,220.0,9.43,33.17
OI058350,O25854,1,P08366,5770.0,4.21,888.99
OI058351,O25854,2,P25795,2950.0,18.59,445.33
OI058352,O25854,1,P26040,3320.0,16.32,412.44
OI058353,O25854,3,P23544,950.0,2.91,95.4
OI058354,O25855,1,P09312,1460.0,9.71,177.81
OI058355,O25855,1,P04191,2820.0,1.33,227.73
OI058356,O25855,1,P20216,5200.0,11.05,420.99
OI058357,O25856,1,P15256,10630.0,10.49,1305.98
OI058358,O25856,1,P25311,6890.0,35.07,838.88
OI058359,O25857,1,P25270,18670.0,47.78,1569.68
OI058360,O25858,1,P25678,3820.0,22.31,192.63
OI058361,O25858,2,P18655,600.0,6.27,48.16
OI058362,O25859,1,P17455,5120.0,13.39,413.92
OI058363,O25859,2,P04357,3380.0,13.44,510.78
OI058364,O25859,1,P30971,5930.0,21.36,600.57
OI058365,O25860,1,P05871,17240.0,16.13,1430.62
OI058366,O25861,1,P15983,4850.0,15.59,736.88
OI058367,O25861,1,P31055,4620.0,17.4,234.19
OI058368,O25862,1,P18421,3830.0,16.63,463.49
OI058369,O25862,2,P29284,860.0,6.4,43.08
OI058370,O25862,1,P26787,1500.0,18.61,120.46
OI058371,O25862,1,P31917,2130.0,2.5,171.25
OI058372,O25862,2,P31130,1750.0,21.79,177.77
OI058373,O25863,2,P26765,13300.0,22.85,683.09
OI058374,O25864,1,P26647,1280.0,19.34,154.98
OI058375,O25864,1,P08353,3150.0,11.71,317.05
OI058376,O25864,1,P05161,3340.0,18.28,168.15
OI058377,O25865,1,P29703,3780.0,18.13,457.21
OI058378,O25865,1,P11807,1920.0,3.92,231.57
OI058379,O25866,1,P23191,9980.0,22.55,1026.1
OI058380,O25866,1,P12870,6990.0,32.31,1064.42
OI058381,O25867,1,P28641,11820.0,15.54,971.26
OI058382,O25867,1,P28886,10260.0,17.48,1047.26
OI058383,O25868,2,P23837,8810.0,29.05,900.05
OI058384,O25868,1,P11929,14260.0,13.44,1468.1
OI058385,O25868,1,P08320,9910.0,28.42,1011.04
OI058386,O25869,3,P32462,5530.0,0.39,449.77
OI058387,O25869,1,P28765,2860.0,14.34,431.75
OI058388,O25870,2,P22118,14410.0,35.11,1186.48
OI058389,O25870,2,P21816,9240.0,13.22,964.36
OI058390,O25870,1,P05966,14620.0,28.68,1506.8
OI058391,O25871,1,P04409,2140.0,20.11,107.52
OI058392,O25872,1,P00792,400.0,18.23,48.68
OI058393,O25873,1,P28733,420.0,14.67,50.47
OI058394,O25873,1,P06978,3140.0,15.61,474.39
OI058395,O25873,1,P06902,400.0,4.62,48.06
OI058396,O25874,1,P21455,12520.0,25.43,1541.07
OI058397,O25875,1,P31927,9500.0,10.21,969.8
OI058398,O25876,1,P17204,780.0,1.38,78.28
OI058399,O25876,1,P18401,5070.0,4.72,614.93
OI058400,O25876,1,P20895,2010.0,4.96,242.84
OI058401,O25877,1,P19345,105120.0,38.9,12753.58
OI058402,O25878,1,P15596,16090.0,37.73,2540.88
OI058403,O25879,1,P14162,2680.0,14.19,324.03
OI058404,O25880,1,P01433,8690.0,11.45,1327.46
OI058405,O25880,1,P18275,9530.0,24.39,1458.76
OI058406,O25881,1,P16440,4050.0,4.82,613.21
OI058407,O25881,2,P07781,490.0,5.85,73.64
OI058408,O25881,1,P08156,680.0,7.52,54.82
OI058409,O25881,1,P06525,5280.0,6.91,642.06
OI058410,O25881,1,P01334,4550.0,1.52,367.6
OI058411,O25882,1,P16587,4080.0,9.79,414.84
OI058412,O25882,1,P26604,5660.0,11.02,581.63
OI058413,O25882,1,P13389,2980.0,13.93,149.95
OI058414,O25883,1,P27015,4500.0,12.51,228.15
OI058415,O25883,2,P09560,3900.0,8.95,482.51
OI058416,O25883,3,P18596,5900.0,16.46,895.71
OI058417,O25883,1,P17219,590.0,7.58,47.4
OI058418,O25884,1,P29459,230.0,17.96,23.27
OI058419,O25885,2,P22457,13910.0,18.56,715.34
OI058420,O25886,1,P30012,5320.0,4.21,807.61
OI058421,O25886,2,P26414,2960.0,5.9,357.44
OI058422,O25886,1,P15544,1400.0,12.45,112.43
OI058423,O25886,1,P28370,3560.0,20.24,538.12
OI058424,O25887,1,P03197,6430.0,13.76,654.74
OI058425,O25887,2,P12633,14690.0,25.17,1581.06
OI058426,O25888,2,P13527,2450.0,8.55,197.0
OI058427,O25888,1,P13098,1710.0,5.68,85.96
OI058428,O25889,1,P11738,18150.0,30.82,2258.8
OI058429,O25890,1,P28101,10470.0,16.17,537.92
OI058430,O25890,1,P19781,11310.0,7.39,1820.38
OI058431,O25891,1,P32022,1920.0,6.79,289.6
OI058432,O25891,2,P25125,620.0,14.92,62.09
OI058433,O25891,1,P27999,4740.0,11.22,383.67
OI058434,O25891,1,P25514,3850.0,5.32,194.0
OI058435,O25892,1,P26716,5260.0,16.75,844.64
OI058436,O25892,1,P17686,5410.0,12.37,438.17
OI058437,O25893,1,P28313,4430.0,0.27,358.7
OI058438,O25893,1,P02654,3130.0,13.58,252.18
OI058439,O25893,1,P09396,340.0,4.74,40.9
OI058440,O25893,2,P10013,4620.0,15.15,466.59
OI058441,O25893,1,P19700,4290.0,6.21,347.24
OI058442,O25894,2,P01675,4450.0,14.23,675.45
OI058443,O25895,3,P05716,3060.0,21.15,462.5
OI058444,O25895,2,P04919,70.0,11.52,5.61
OI058445,O25895,1,P05364,2790.0,12.29,225.25
OI058446,O25896,1,P26811,6590.0,8.14,334.37
OI058447,O25897,1,P30463,3530.0,15.79,533.45
OI058448,O25897,1,P24100,2660.0,3.24,321.28
OI058449,O25897,1,P07905,4220.0,21.48,426.03
OI058450,O25898,1,P05202,4350.0,3.82,439.83
OI058451,O25898,1,P19560,1070.0,4.52,162.85
OI058452,O25898,1,P10631,2600.0,6.35,392.18
OI058453,O25899,1,P19422,100.0,7.05,15.02
OI058454,O25899,1,P22452,5780.0,21.39,877.54
OI058455,O25899,1,P12378,6160.0,5.23,750.3
OI058456,O25899,1,P20815,5570.0,17.03,679.19
OI058457,O25900,2,P26684,3220.0,19.86,488.24
OI058458,O25900,1,P01801,4760.0,1.47,576.96
OI058459,O25900,1,P08741,1490.0,14.57,179.67
OI058460,O25901,1,P25471,11060.0,17.81,1696.36
OI058461,O25902,1,P28421,5230.0,7.58,634.29
OI058462,O25902,1,P07784,480.0,2.09,24.08
OI058463,O25903,1,P04830,33260.0,13.06,4257.49
OI058464,O25904,1,P19420,14580.0,24.89,1502.26
OI058465,O25905,1,P10505,4770.0,15.91,723.11
OI058466,O25905,1,P12106,4800.0,9.85,727.27
OI058467,O25905,2,P08159,3300.0,10.52,166.39
OI058468,O25906,1,P11490,5820.0,14.66,707.02
OI058469,O25907,1,P31697,14710.0,18.65,2275.83
OI058470,O25907,1,P24399,11070.0,11.6,1133.72
OI058471,O25908,1,P25018,270.0,3.57,13.66
OI058472,O25908,2,P11428,4660.0,4.58,705.65
OI058473,O25908,1,P18391,1160.0,5.15,58.16
OI058474,O25909,1,P14203,2470.0,10.5,372.77
OI058475,O25909,2,P20797,5470.0,5.35,276.66
OI058476,O25910,1,P10145,3040.0,7.84,459.73
OI058477,O25910,1,P21871,1660.0,3.8,133.36
OI058478,O25911,1,P24477,2850.0,5.23,144.18
OI058479,O25911,2,P08256,3530.0,0.09,177.8
OI058480,O25911,1,P00075,480.0,21.1,48.11
OI058481,O25912,1,P06988,5440.0,16.04,552.48
OI058482,O25913,1,P11138,6080.0,4.41,616.97
OI058483,O25913,1,P12838,940.0,6.41,47.12
OI058484,O25913,1,P09713,1200.0,2.38,60.18
OI058485,O25914,1,P06729,1080.0,12.5,54.17
OI058486,O25915,1,P26483,13780.0,28.4,717.57
OI058487,O25915,1,P02205,13630.0,29.43,1680.95
OI058488,O25915,1,P29147,12000.0,35.28,984.77
OI058489,O25916,3,P24118,3890.0,4.27,392.49
OI058490,O25916,1,P16696,1850.0,2.16,286.55
OI058491,O25916,2,P24782,2970.0,4.37,239.72
OI058492,O25917,1,P25841,136310.0,21.69,13909.29
OI058493,O25918,1,P14856,8700.0,20.36,443.61
OI058494,O25919,1,P23299,830.0,13.61,83.18
OI058495,O25920,1,P14564,16310.0,16.06,1701.33
OI058496,O25921,1,P22820,10950.0,12.25,559.71
OI058497,O25922,1,P05639,3780.0,8.0,458.71
OI058498,O25922,2,P13973,5600.0,13.44,568.15
OI058499,O25922,1,P05385,3920.0,14.27,197.58
OI058500,O25922,2,P24014,3030.0,2.77,366.04
OI058501,O25923,1,P31643,61620.0,29.61,10397.36
OI058502,O25924,1,P05505,2610.0,11.72,210.52
OI058503,O25924,1,P00197,4350.0,7.89,219.61
OI058504,O25925,1,P31183,1950.0,10.7,294.32
OI058505,O25926,1,P13771,5940.0,8.49,603.73
OI058506,O25926,1,P10932,1520.0,9.01,182.99
OI058507,O25927,1,P15053,12470.0,34.23,639.49
OI058508,O25928,1,P23143,12980.0,29.66,1065.63
OI058509,O25929,1,P03052,40170.0,19.43,4470.68
OI058510,O25930,1,P00575,6720.0,30.11,1023.26
OI058511,O25931,1,P06864,11620.0,28.57,1434.34
OI058512,O25931,1,P29673,10510.0,26.73,862.17
OI058513,O25932,1,P07955,460.0,1.59,36.93
OI058514,O25932,1,P07807,850.0,11.07,68.22
OI058515,O25932,2,P26644,610.0,2.26,73.45
OI058516,O25932,2,P06030,4880.0,18.43,398.91
OI058517,O25933,1,P26614,6250.0,26.85,506.6
OI058518,O25934,1,P21442,55060.0,35.15,9258.5
OI058519,O25935,1,P30374,5260.0,22.37,557.83
OI058520,O25935,1,P32035,5050.0,5.73,612.36
OI058521,O25936,3,P07704,4960.0,9.62,400.86
OI058522,O25936,2,P23649,1590.0,11.41,80.86
OI058523,O25936,2,P03554,4400.0,10.78,355.34
OI058524,O25936,1,P32660,450.0,2.4,36.14
OI058525,O25937,1,P12593,8010.0,11.56,1224.87
OI058526,O25937,2,P26179,10920.0,13.78,1680.0
OI058527,O25937,1,P28390,12820.0,15.27,679.49
OI058528,O25938,1,P04680,3990.0,4.3,321.92
OI058529,O25938,1,P06004,4350.0,10.26,219.46
OI058530,O25938,1,P15758,2480.0,18.49,249.38
OI058531,O25939,2,P17490,1240.0,7.1,149.94
OI058532,O25939,1,P12206,4550.0,18.69,471.43
OI058533,O25940,1,P23169,1500.0,11.22,75.29
OI058534,O25940,1,P12203,4250.0,3.02,645.75
OI058535,O25940,1,P10474,3690.0,1.26,297.76
OI058536,O25940,1,P21879,3220.0,3.65,259.44
OI058537,O25941,1,P23463,10700.0,9.03,1315.46
OI058538,O25942,1,P17442,840.0,13.5,101.01
OI058539,O25942,1,P18759,1860.0,17.59,186.86
OI058540,O25943,1,P21918,7210.0,27.61,366.13
OI058541,O25944,1,P25279,9430.0,29.99,772.7
OI058542,O25945,1,P24816,10690.0,16.03,874.68
OI058543,O25946,1,P05872,4950.0,19.46,400.0
OI058544,O25947,1,P03133,19550.0,40.88,2449.93
OI058545,O25948,1,P08286,12750.0,12.74,1574.83
OI058546,O25949,1,P03701,5120.0,5.04,776.02
