product_id,Category_name,sub_category_name,product_weight_g,brand,cost_price,selling_price,stock_availability
P12008,sports_leisure,Collectibles,2700,Generic Global,5020.0,7010.0,In Stock
P12009,watches_gifts,General Merchandise,900,Generic Indian,12690.0,16770.0,In Stock
P12010,telephony,Novelty Items,200,Generic Indian,6460.0,8960.0,In Stock
P12011,fashion_bags_accessories,Belts,100,Peter England,1450.0,2930.0,In Stock
P12012,housewares,General Merchandise,1200,Generic Indian,10090.0,11680.0,In Stock
P12013,health_beauty,General Merchandise,150,Generic Indian,12180.0,15740.0,In Stock
P12014,fashion_bags_accessories,T-shirts,150,Fabindia,3780.0,5410.0,In Stock
P12015,stationery,Board Games,650,Camel,110.0,140.0,Limited Edition
P12016,auto,Bike Accessories,277,BharatBenz,2680.0,3050.0,Limited Edition
P12017,books_general_interest,Pens,1200,Navneet,860.0,1070.0,Limited Edition
P12018,sports_leisure,General Merchandise,300,Generic Indian,3130.0,3890.0,In Stock
P12019,computers_accessories,Bluetooth Speakers,400,Infinix,25090.0,29850.0,In Stock
P12020,fashion_shoes,Scarves,500,Peter England,3300.0,4410.0,Limited Edition
P12021,musical_instruments,Novelty Items,300,Generic Indian,2440.0,3220.0,In Stock
P12022,musical_instruments,Gifts,250,Generic Indian,2500.0,2830.0,In Stock
P12023,luggage_accessories,General Merchandise,1050,Generic Indian,1750.0,2300.0,Available on Demand
P12024,sports_leisure,Collectibles,1000,Generic Indian,5260.0,7240.0,Available on Demand
P12025,cool_stuff,Collectibles,3000,Generic Indian,8140.0,10320.0,In Stock
P12026,sports_leisure,General Merchandise,118,Generic Indian,4860.0,5620.0,Available on Demand
P12027,consoles_games,Printers,200,Infinix,86330.0,103930.0,In Stock
P12028,health_beauty,Gifts,600,Generic Indian,3010.0,3930.0,In Stock
P12029,furniture_decor,Wardrobes,2200,Nilkamal,81030.0,117610.0,In Stock
P12030,bed_bath_table,Gifts,700,Generic Global,12050.0,14490.0,In Stock
P12031,fashion_male_clothing,Kurtas,1000,Manyavar,2520.0,3660.0,In Stock
P12032,costruction_tools_garden,Collectibles,1800,Generic Indian,5100.0,6350.0,In Stock
P12033,furniture_decor,TV Units,300,Pepperfry,2590.0,3240.0,In Stock
P12034,telephony,Gifts,1466,Generic Indian,2840.0,3950.0,In Stock
P12035,housewares,General Merchandise,600,Generic Global,7690.0,9750.0,In Stock
P12036,auto,Bike Accessories,2450,Amaron,15960.0,19320.0,Available on Demand
P12037,perfumery,Fragrances,250,Lakme,1750.0,2670.0,In Stock
P12038,telephony,Collectibles,75,Generic Indian,15490.0,18460.0,In Stock
P12039,stationery,Pens,1500,Navneet,1650.0,2040.0,In Stock
P12040,bed_bath_table,Novelty Items,700,Generic Indian,15490.0,19110.0,In Stock
P12041,electronics,Earbuds,350,Xiaomi,66290.0,70930.0,In Stock
P12042,auto,Bike Accessories,3900,Shell,14320.0,17300.0,In Stock
P12043,toys,Collectibles,200,Generic Indian,2950.0,4110.0,Low Stock
P12044,construction_tools_lights,Gifts,1400,Generic Indian,13110.0,17230.0,In Stock
P12045,auto,Helmets,4000,Shell,11130.0,13830.0,In Stock
P12046,health_beauty,Gifts,200,Generic Indian,10040.0,12420.0,In Stock
P12047,watches_gifts,General Merchandise,750,Generic Indian,14900.0,17320.0,Available on Demand
P12048,bed_bath_table,General Merchandise,2350,Generic Indian,6580.0,7940.0,In Stock
P12049,bed_bath_table,Collectibles,1475,Generic Indian,9180.0,11790.0,In Stock
P12050,sports_leisure,Gifts,550,Generic Indian,16980.0,18890.0,In Stock
P12051,housewares,Collectibles,1400,Generic Indian,2790.0,3720.0,In Stock
P12052,telephony,General Merchandise,100,Generic Indian,1030.0,1150.0,In Stock
P12053,furniture_decor,Beds,300,Godrej Interio,1890.0,2280.0,In Stock
P12054,toys,Collectibles,10200,Generic Indian,8930.0,10480.0,Backordered
P12055,consoles_games,Tablets,600,OnePlus,73490.0,82270.0,In Stock
P12056,construction_tools_safety,Novelty Items,150,Generic Indian,13020.0,16230.0,In Stock
P12057,consoles_games,Earbuds,467,Noise,28750.0,30780.0,Available on Demand
P12058,watches_gifts,General Merchandise,200,Generic Indian,13080.0,15230.0,In Stock
P12059,toys,General Merchandise,225,Generic Global,8840.0,10280.0,In Stock
P12060,computers_accessories,Bluetooth Speakers,400,boAt,87780.0,102930.0,Discontinued
P12061,consoles_games,Smartphones,1300,Lava,94670.0,100010.0,In Stock
P12062,bed_bath_table,Novelty Items,6600,Generic Indian,8740.0,11350.0,In Stock
P12063,bed_bath_table,Gifts,1200,Generic Global,6790.0,8330.0,In Stock
P12064,home_appliances,TV Units,500,Urban Ladder,2550.0,3480.0,Low Stock
P12065,perfumery,Fragrances,50,Mamaearth,740.0,1010.0,In Stock
P12066,perfumery,Skincare,700,Nivea,1050.0,1740.0,In Stock
P12067,fashion_bags_accessories,Handbags,150,Allen Solly,1070.0,1780.0,In Stock
P12068,perfumery,Skincare,600,Himalaya,1320.0,2510.0,In Stock
P12069,housewares,Collectibles,2813,Generic Global,12810.0,17090.0,In Stock
P12070,housewares,Collectibles,10900,Generic Indian,2130.0,2870.0,In Stock
P12071,stationery,Novels,850,Stabilo,2370.0,2830.0,Available on Demand
P12072,bed_bath_table,Gifts,1050,Generic Indian,4280.0,5040.0,In Stock
P12073,housewares,Gifts,1100,Generic Indian,14660.0,17600.0,In Stock
P12074,furniture_decor,Dining Tables,900,Godrej Interio,12870.0,15630.0,In Stock
P12075,sports_leisure,General Merchandise,100,Generic Global,4510.0,6340.0,In Stock
P12076,housewares,General Merchandise,200,Generic Indian,6500.0,8500.0,In Stock
P12077,housewares,General Merchandise,800,Generic Indian,11270.0,13920.0,Discontinued
P12078,sports_leisure,Collectibles,1100,Generic Indian,3710.0,5110.0,In Stock
P12079,housewares,General Merchandise,625,Generic Indian,3720.0,4370.0,In Stock
P12080,telephony,Collectibles,150,Generic Indian,5160.0,6980.0,Limited Edition
P12081,bed_bath_table,Collectibles,6600,Generic Indian,14710.0,18180.0,In Stock
P12082,furniture_decor,Sofas,850,Nilkamal,19060.0,22630.0,In Stock
P12083,telephony,Gifts,275,Generic Global,14170.0,18600.0,In Stock
P12084,electronics,Smartwatches,100,realme,83220.0,96410.0,In Stock
P12085,home_appliances,Wardrobes,400,Nilkamal,55270.0,70980.0,In Stock
P12086,health_beauty,Novelty Items,400,Generic Indian,120.0,130.0,In Stock
P12087,sports_leisure,Collectibles,350,Generic Global,13510.0,15550.0,In Stock
P12088,furniture_decor,Beds,900,Urban Ladder,39000.0,46460.0,In Stock
P12089,health_beauty,Collectibles,250,Generic Indian,15400.0,18600.0,In Stock
P12090,sports_leisure,Collectibles,1400,Generic Indian,3950.0,5570.0,Low Stock
P12091,sports_leisure,Collectibles,1150,Generic Indian,15220.0,17520.0,In Stock
P12092,housewares,Collectibles,1650,Generic Indian,670.0,830.0,In Stock
P12093,furniture_decor,Curtains,600,Godrej Interio,19340.0,24000.0,In Stock
P12094,pet_shop,Leashes,1750,Himalaya Pet Care,2190.0,2530.0,In Stock
P12095,office_furniture,TV Units,9200,Godrej Interio,66450.0,99380.0,In Stock
P12096,christmas_supplies,Collectibles,500,Generic Indian,13720.0,18270.0,In Stock
P12097,baby,Novelty Items,250,Generic Indian,10500.0,13310.0,In Stock
P12098,toys,Collectibles,400,Generic Indian,6850.0,9080.0,In Stock
P12099,baby,Gifts,350,Generic Global,12160.0,17020.0,In Stock
P12100,housewares,Gifts,1150,Generic Indian,9260.0,10980.0,In Stock
P12101,bed_bath_table,General Merchandise,675,Generic Indian,2380.0,3110.0,In Stock
P12102,sports_leisure,Collectibles,1200,Generic Indian,5060.0,5750.0,In Stock
P12103,pet_shop,Cat Food,925,Himalaya Pet Care,4570.0,6550.0,Low Stock
P12104,furniture_decor,Lamps,2200,Nilkamal,56330.0,75270.0,In Stock
P12105,auto,Bike Accessories,5000,Amaron,13040.0,16830.0,In Stock
P12106,bed_bath_table,General Merchandise,250,Generic Indian,4040.0,4800.0,In Stock
P12107,housewares,Collectibles,7850,Generic Global,14800.0,19440.0,Available on Demand
P12108,housewares,Collectibles,6050,Generic Indian,360.0,450.0,Low Stock
P12109,sports_leisure,General Merchandise,200,Generic Indian,8570.0,11340.0,Backordered
P12110,costruction_tools_tools,Gifts,1900,Generic Indian,5580.0,6690.0,Limited Edition
P12111,bed_bath_table,Gifts,1000,Generic Indian,10020.0,12210.0,In Stock
P12112,sports_leisure,Gifts,15850,Generic Indian,9440.0,12660.0,In Stock
P12113,watches_gifts,Collectibles,300,Generic Indian,7370.0,8750.0,Preorder
P12114,computers_accessories,Smartphones,150,JBL,98280.0,106610.0,In Stock
P12115,computers_accessories,Routers,400,Lava,12510.0,15010.0,Available on Demand
P12116,stationery,Board Games,950,Navneet,1530.0,2000.0,In Stock
P12117,health_beauty,Novelty Items,200,Generic Indian,13680.0,18070.0,Low Stock
P12118,telephony,General Merchandise,125,Generic Indian,1100.0,1560.0,In Stock
P12119,computers_accessories,Feature Phones,50,iQOO,3060.0,3610.0,In Stock
P12120,sports_leisure,Gifts,600,Generic Indian,10870.0,13220.0,In Stock
P12121,health_beauty,General Merchandise,200,Generic Indian,11940.0,13270.0,In Stock
P12122,telephony,General Merchandise,150,Generic Indian,14010.0,16190.0,In Stock
P12123,housewares,Gifts,2200,Generic Indian,1420.0,1670.0,In Stock
P12124,books_general_interest,STEM Toys,500,Camel,2460.0,3380.0,In Stock
P12125,bed_bath_table,Collectibles,1350,Generic Indian,10720.0,13680.0,In Stock
P12126,auto,Dash Cams,5650,Minda,11380.0,14470.0,Available on Demand
P12127,furniture_decor,Mattresses,800,Godrej Interio,19380.0,26130.0,In Stock
P12128,auto,Engine Oils,900,Shell,2120.0,2340.0,Available on Demand
P12129,health_beauty,Collectibles,30000,Generic Global,1240.0,1380.0,Preorder
P12130,bed_bath_table,General Merchandise,600,Generic Indian,12090.0,16520.0,Backordered
P12131,sports_leisure,Collectibles,1350,Generic Global,1570.0,1970.0,In Stock
P12132,health_beauty,General Merchandise,1362,Generic Indian,2190.0,2510.0,Backordered
P12133,pet_shop,Cat Food,850,Himalaya Pet Care,2000.0,2560.0,Low Stock
P12134,books_general_interest,Pens,1000,Camel,3180.0,3630.0,Limited Edition
P12135,toys,Collectibles,200,Generic Indian,14300.0,17420.0,In Stock
P12136,housewares,General Merchandise,1100,Generic Indian,11820.0,15710.0,Backordered
P12137,stationery,STEM Toys,500,Stabilo,620.0,840.0,Out of Stock
P12138,costruction_tools_tools,Novelty Items,550,Generic Indian,5670.0,7880.0,Available on Demand
P12139,furniture_decor,Beds,600,Godrej Interio,94660.0,108450.0,In Stock
P12140,perfumery,Makeup,200,Biotique,3080.0,3920.0,In Stock
P12141,housewares,Gifts,500,Generic Global,16220.0,18180.0,In Stock
P12142,sports_leisure,Gifts,1092,Generic Indian,8150.0,10350.0,Discontinued
P12143,furniture_decor,Curtains,600,IKEA,8300.0,11950.0,In Stock
P12144,musical_instruments,General Merchandise,50,Generic Indian,10210.0,13390.0,In Stock
P12145,bed_bath_table,General Merchandise,1800,Generic Indian,1290.0,1590.0,In Stock
P12146,computers_accessories,E-Readers,50,OnePlus,56810.0,59840.0,In Stock
P12147,health_beauty,Gifts,217,Generic Global,210.0,240.0,In Stock
P12148,housewares,Gifts,2250,Generic Indian,1410.0,1840.0,In Stock
P12149,bed_bath_table,Collectibles,6600,Generic Indian,1060.0,1340.0,Backordered
P12150,bed_bath_table,Collectibles,2555,Generic Indian,13600.0,15310.0,In Stock
P12151,auto,Tyres,875,Amaron,14520.0,18270.0,Backordered
P12152,housewares,Collectibles,5250,Generic Global,11850.0,16850.0,In Stock
P12153,auto,Helmets,900,Minda,4720.0,5480.0,In Stock
P12154,bed_bath_table,Collectibles,750,Generic Indian,1450.0,1830.0,In Stock
P12155,home_appliances,Dining Tables,1400,Godrej Interio,12820.0,16940.0,In Stock
P12156,cool_stuff,General Merchandise,8200,Generic Indian,13810.0,17240.0,In Stock
P12157,health_beauty,Collectibles,200,Generic Indian,14930.0,16980.0,In Stock
P12158,housewares,Collectibles,1575,Generic Indian,770.0,880.0,Low Stock
P12159,sports_leisure,Collectibles,3400,Generic Global,7120.0,9870.0,In Stock
P12160,housewares,Novelty Items,450,Generic Indian,9140.0,12490.0,Backordered
P12161,watches_gifts,Gifts,400,Generic Indian,1310.0,1620.0,In Stock
P12162,housewares,Gifts,350,Generic Global,6900.0,9370.0,In Stock
P12163,housewares,General Merchandise,350,Generic Indian,9660.0,11710.0,In Stock
P12164,fixed_telephony,Novelty Items,688,Generic Indian,4950.0,5530.0,In Stock
P12165,watches_gifts,General Merchandise,283,Generic Indian,4770.0,5740.0,In Stock
P12166,bed_bath_table,Collectibles,4200,Generic Indian,9570.0,11480.0,Low Stock
P12167,auto,Car Accessories,4600,Minda,1940.0,2530.0,In Stock
P12168,auto,Engine Oils,850,Castrol,19700.0,22500.0,In Stock
P12169,telephony,Novelty Items,117,Generic Indian,6880.0,9020.0,Available on Demand
P12170,furniture_decor,Sofas,7200,Pepperfry,83560.0,116360.0,In Stock
P12171,furniture_decor,Sofas,400,Godrej Interio,67970.0,75890.0,In Stock
P12172,computers_accessories,DSL Cameras,105,boAt,36330.0,40430.0,Limited Edition
P12173,cool_stuff,Gifts,1650,Generic Indian,12710.0,16090.0,In Stock
P12174,fixed_telephony,Gifts,150,Generic Indian,4280.0,5670.0,In Stock
P12175,toys,Collectibles,550,Generic Indian,1310.0,1820.0,In Stock
P12176,bed_bath_table,Gifts,1300,Generic Global,430.0,480.0,In Stock
P12177,home_construction,Lamps,5300,IKEA,69280.0,84390.0,In Stock
P12178,home_confort,Recliners,1400,Nilkamal,64960.0,99050.0,In Stock
P12179,baby,Gifts,1167,Generic Indian,10800.0,13740.0,In Stock
P12180,watches_gifts,Collectibles,250,Generic Global,16050.0,17970.0,In Stock
P12181,auto,Engine Oils,100,Amaron,4200.0,5140.0,In Stock
P12182,home_appliances,Lamps,12050,Nilkamal,91220.0,129950.0,In Stock
P12183,auto,Bike Accessories,50,Amaron,4590.0,5780.0,In Stock
P12184,baby,Gifts,2300,Generic Indian,6440.0,8790.0,Out of Stock
P12185,toys,Gifts,950,Generic Indian,8970.0,12450.0,In Stock
P12186,construction_tools_construction,General Merchandise,250,Generic Indian,3010.0,4010.0,In Stock
P12187,garden_tools,General Merchandise,9400,Generic Indian,9270.0,13130.0,In Stock
P12188,housewares,General Merchandise,1900,Generic Indian,3810.0,4730.0,In Stock
P12189,sports_leisure,Novelty Items,713,Generic Indian,13020.0,15280.0,Low Stock
P12190,fixed_telephony,General Merchandise,330,Generic Indian,9860.0,13880.0,In Stock
P12191,stationery,Textbooks,400,Navneet,80.0,110.0,Available on Demand
P12192,auto,Helmets,2450,Amaron,9080.0,11020.0,In Stock
P12193,telephony,Novelty Items,650,Generic Indian,9760.0,12790.0,In Stock
P12194,baby,General Merchandise,8050,Generic Indian,7510.0,8820.0,Low Stock
P12195,health_beauty,Collectibles,1700,Generic Indian,7370.0,8820.0,In Stock
P12196,auto,Dash Cams,50,Bosch India,6430.0,8160.0,In Stock
P12197,auto,Dash Cams,200,Bosch India,5260.0,6760.0,Discontinued
P12198,fashion_bags_accessories,Dresses,5300,Metro,810.0,1550.0,Available on Demand
P12199,health_beauty,General Merchandise,540,Generic Indian,16710.0,18840.0,In Stock
P12200,luggage_accessories,General Merchandise,17450,Generic Indian,9010.0,10800.0,In Stock
P12201,bed_bath_table,General Merchandise,2500,Generic Indian,11300.0,15010.0,In Stock
P12202,housewares,General Merchandise,800,Generic Indian,9990.0,12920.0,In Stock
P12203,sports_leisure,General Merchandise,2217,Generic Indian,3730.0,4250.0,In Stock
P12204,toys,Collectibles,200,Generic Indian,13470.0,17280.0,In Stock
P12205,stationery,STEM Toys,300,Classmate,2080.0,2850.0,In Stock
P12206,baby,Collectibles,13500,Generic Global,3780.0,4550.0,In Stock
P12207,housewares,General Merchandise,525,Generic Indian,9690.0,12780.0,In Stock
P12208,fashion_shoes,Handbags,1700,Biba,2180.0,3960.0,Available on Demand
P12209,sports_leisure,Novelty Items,100,Generic Global,13480.0,18620.0,In Stock
P12210,furniture_decor,Lamps,8000,Pepperfry,54050.0,81580.0,In Stock
P12211,small_appliances,Gifts,50,Generic Indian,7570.0,8870.0,In Stock
P12212,auto,Bike Accessories,13700,Minda,10690.0,12630.0,In Stock
P12213,garden_tools,Collectibles,6025,Generic Indian,6960.0,8960.0,Available on Demand
P12214,home_appliances,Mattresses,100,Durian,101030.0,126480.0,In Stock
P12215,sports_leisure,Gifts,500,Generic Indian,11830.0,14460.0,In Stock
P12216,fashion_bags_accessories,T-shirts,50,Biba,2900.0,3930.0,Limited Edition
P12217,computers_accessories,Bluetooth Speakers,100,Lava,98900.0,106670.0,In Stock
P12218,auto,Bike Accessories,250,Amaron,11810.0,13440.0,In Stock
P12219,telephony,Collectibles,289,Generic Indian,2470.0,2740.0,Low Stock
P12220,furniture_decor,Dining Tables,800,Nilkamal,50840.0,65970.0,Preorder
P12221,books_general_interest,Novels,300,Stabilo,460.0,650.0,In Stock
P12222,furniture_decor,Bean Bags,1200,Nilkamal,94720.0,116220.0,In Stock
P12223,christmas_supplies,Gifts,450,Generic Indian,7130.0,9610.0,In Stock
P12224,sports_leisure,Collectibles,725,Generic Indian,5860.0,7220.0,In Stock
P12225,auto,Bike Accessories,1475,BharatBenz,14300.0,16990.0,In Stock
P12226,musical_instruments,Gifts,150,Generic Indian,830.0,1040.0,In Stock
P12227,bed_bath_table,Collectibles,483,Generic Indian,1560.0,2050.0,In Stock
P12228,computers_accessories,E-Readers,200,OnePlus,68050.0,82670.0,In Stock
P12229,sports_leisure,Novelty Items,3900,Generic Indian,15090.0,17060.0,In Stock
P12230,sports_leisure,General Merchandise,2450,Generic Indian,13560.0,17260.0,In Stock
P12231,furniture_decor,Lamps,1800,IKEA,80100.0,114470.0,In Stock
P12232,telephony,Gifts,50,Generic Indian,9540.0,12120.0,In Stock
P12233,drinks,Collectibles,1700,Generic Global,12610.0,15760.0,In Stock
P12234,luggage_accessories,Novelty Items,700,Generic Indian,13430.0,15970.0,In Stock
P12235,stationery,Textbooks,200,Classmate,320.0,410.0,In Stock
P12236,perfumery,Skincare,450,Forest Essentials,2600.0,4620.0,In Stock
P12237,telephony,Gifts,175,Generic Indian,5020.0,6140.0,In Stock
P12238,industry_commerce_and_business,Novelty Items,850,Generic Indian,4060.0,4520.0,In Stock
P12239,fashion_bags_accessories,Watches,150,Manyavar,330.0,470.0,Discontinued
P12240,home_appliances_2,Curtains,15950,Nilkamal,51330.0,67700.0,In Stock
P12241,watches_gifts,Gifts,500,Generic Indian,16000.0,18860.0,In Stock
P12242,books_general_interest,STEM Toys,550,Camel,1700.0,2260.0,Backordered
P12243,furniture_decor,Mattresses,3000,Godrej Interio,630.0,860.0,In Stock
P12244,kitchen_dining_laundry_garden_furniture,TV Units,17500,Godrej Interio,69990.0,95620.0,In Stock
P12245,auto,Helmets,11450,Minda,8740.0,11210.0,Limited Edition
P12246,housewares,Collectibles,2000,Generic Indian,15500.0,17570.0,In Stock
P12247,health_beauty,General Merchandise,970,Generic Indian,14010.0,17540.0,In Stock
P12248,auto,Tyres,230,Bosch India,9450.0,11100.0,In Stock
P12249,computers_accessories,Laptops,350,OnePlus,88300.0,105990.0,Preorder
P12250,baby,Gifts,5700,Generic Indian,8090.0,10100.0,In Stock
P12251,office_furniture,Bean Bags,8633,Godrej Interio,92560.0,130290.0,In Stock
P12252,garden_tools,Collectibles,700,Generic Indian,14620.0,16520.0,In Stock
P12253,luggage_accessories,Gifts,800,Generic Indian,9690.0,12100.0,In Stock
P12254,fashion_underwear_beach,Scarves,550,Allen Solly,1710.0,2820.0,Backordered
P12255,stationery,Board Games,350,Camel,590.0,830.0,In Stock
P12256,health_beauty,General Merchandise,300,Generic Indian,190.0,240.0,In Stock
P12257,housewares,General Merchandise,250,Generic Indian,7930.0,9430.0,Limited Edition
P12258,watches_gifts,Collectibles,400,Generic Indian,6080.0,7440.0,Available on Demand
P12259,bed_bath_table,Novelty Items,1350,Generic Indian,12110.0,14730.0,Low Stock
P12260,sports_leisure,Gifts,4600,Generic Indian,10790.0,14010.0,In Stock
