customer_id,customer_zip_code,gender,age_group,customer_segment
C48060,813210,Female,36-45,New
C48061,314023,Male,36-45,Loyal
C48062,821105,Male,36-45,Returning
C48063,685505,Male,36-45,Returning
C48064,506102,Female,18-25,New
C48065,508101,Female,36-45,Returning
C48066,135003,Male,36-45,Returning
C48067,563138,Male,36-45,New
C48068,689115,Male,65+,New
C48069,768017,Female,18-25,Loyal
C48070,591129,Female,56-65,Returning
C48071,805128,Female,46-55,New
C48072,638453,Male,36-45,Returning
C48073,535217,Male,36-45,New
C48074,767040,Male,26-35,Loyal
C48075,846004,Male,18-25,New
C48076,110022,Male,56-65,Loyal
C48077,571457,Male,65+,Loyal
C48078,175005,Male,56-65,New
C48079,413504,Male,18-25,New
C48080,609309,Male,26-35,New
C48081,843315,Female,36-45,Returning
C48082,624703,Male,26-35,Returning
C48083,233222,Male,56-65,Returning
C48084,497450,Male,26-35,New
C48085,683108,Male,36-45,New
C48086,854339,Female,26-35,New
C48087,508105,Female,36-45,New
C48088,835232,Male,36-45,New
C48089,688534,Male,26-35,Returning
C48090,678544,Female,46-55,Returning
C48091,521151,Female,36-45,Returning
C48092,574150,Male,18-25,New
C48093,425504,Male,18-25,Returning
C48094,585444,Female,36-45,Returning
C48095,673523,Male,56-65,New
C48096,413714,Male,56-65,New
C48097,384275,Male,36-45,New
C48098,483504,Female,18-25,Loyal
C48099,521158,Male,36-45,Loyal
C48100,641018,Female,36-45,New
C48101,492002,Female,46-55,New
C48102,274306,Male,56-65,Returning
C48103,305812,Male,36-45,New
C48104,754006,Female,36-45,Returning
C48105,851134,Male,26-35,Returning
C48106,670104,Male,36-45,Returning
C48107,413203,Female,46-55,Returning
C48108,387520,Male,46-55,New
C48109,391110,Female,36-45,Returning
C48110,761109,Female,26-35,New
C48111,424203,Male,46-55,New
C48112,400067,Male,36-45,Returning
C48113,383305,Female,26-35,Returning
C48114,146107,Male,26-35,Loyal
C48115,335711,Male,26-35,Loyal
C48116,757029,Male,36-45,New
C48117,175040,Male,18-25,New
C48118,271308,Male,26-35,New
C48119,516330,Male,26-35,Loyal
C48120,306502,Female,26-35,Returning
C48121,413508,Male,46-55,New
C48122,804408,Male,36-45,New
C48123,456010,Female,26-35,New
C48124,314026,Female,18-25,New
C48125,415511,Female,36-45,New
C48126,734501,Male,36-45,New
C48127,444915,Female,36-45,Returning
C48128,144409,Male,26-35,New
C48129,396150,Male,36-45,New
C48130,431710,Female,18-25,Returning
C48131,362015,Male,36-45,New
C48132,521108,Male,36-45,New
C48133,563117,Male,18-25,Loyal
C48134,518333,Female,26-35,Returning
C48135,229412,Male,26-35,Returning
C48136,484886,Male,65+,New
C48137,534450,Male,18-25,Loyal
C48138,575014,Female,46-55,New
C48139,509385,Male,18-25,New
C48140,573115,Male,36-45,New
C48141,695589,Male,46-55,New
C48142,222149,Female,26-35,New
C48143,233223,Male,26-35,Returning
C48144,767021,Female,46-55,New
C48145,604206,Female,36-45,Returning
C48146,473880,Female,56-65,New
C48147,362240,Female,18-25,New
C48148,411045,Female,46-55,Returning
C48149,784125,Male,18-25,Loyal
C48150,561209,Male,36-45,Returning
C48151,577142,Male,26-35,New
C48152,608302,Male,36-45,Returning
C48153,244901,Female,36-45,New
C48154,670604,Male,26-35,Returning
C48155,625701,Male,26-35,New
C48156,722203,Male,36-45,New
C48157,768201,Male,46-55,New
C48158,210203,Male,26-35,Loyal
C48159,232101,Female,36-45,New
C48160,732215,Male,46-55,Returning
C48161,680541,Female,26-35,Loyal
C48162,600085,Male,46-55,New
C48163,411051,Male,36-45,Returning
C48164,831010,Female,65+,New
C48165,210206,Male,36-45,Loyal
C48166,411023,Female,26-35,New
C48167,610004,Male,65+,Returning
C48168,384221,Female,18-25,Returning
C48169,176039,Male,18-25,New
C48170,621217,Male,26-35,Returning
C48171,673016,Male,18-25,Loyal
C48172,307023,Male,36-45,New
C48173,131001,Female,36-45,Returning
C48174,632101,Male,26-35,Returning
C48175,689110,Male,36-45,New
C48176,576201,Female,36-45,Returning
C48177,486775,Female,26-35,Returning
C48178,796431,Female,36-45,New
C48179,764036,Male,26-35,New
C48180,685602,Female,26-35,Returning
C48181,784147,Male,36-45,New
C48182,831021,Male,26-35,New
C48183,388160,Male,26-35,New
C48184,796501,Male,36-45,New
C48185,365455,Male,36-45,New
C48186,682019,Male,36-45,New
C48187,363410,Male,46-55,New
C48188,604304,Female,26-35,New
C48189,273309,Female,36-45,Returning
C48190,303805,Female,26-35,New
C48191,591242,Male,46-55,Returning
C48192,713126,Female,36-45,Loyal
C48193,517569,Female,56-65,Returning
C48194,534006,Female,26-35,Loyal
C48195,413501,Male,18-25,Returning
C48196,712311,Male,36-45,Returning
C48197,782141,Male,65+,New
C48198,490042,Male,36-45,Loyal
C48199,743423,Female,18-25,New
C48200,531163,Female,36-45,New
C48201,786188,Male,26-35,Loyal
C48202,700040,Male,46-55,Returning
C48203,605013,Male,36-45,Returning
C48204,206245,Male,36-45,Returning
C48205,585306,Male,18-25,New
C48206,505503,Male,26-35,Loyal
C48207,305815,Female,18-25,Returning
C48208,144622,Male,26-35,New
C48209,832107,Male,36-45,New
C48210,311804,Female,36-45,Loyal
C48211,174103,Male,26-35,New
C48212,731220,Female,26-35,New
C48213,734222,Male,26-35,Returning
C48214,221106,Male,36-45,Returning
C48215,334601,Female,26-35,New
C48216,825410,Female,46-55,Loyal
C48217,202134,Female,36-45,New
C48218,630321,Male,18-25,New
C48219,734434,Male,65+,New
C48220,522435,Male,18-25,Loyal
C48221,445303,Male,46-55,Returning
C48222,272199,Male,56-65,New
C48223,311403,Male,46-55,Loyal
C48224,723133,Male,18-25,Returning
C48225,396521,Female,46-55,Returning
C48226,562103,Male,56-65,New
C48227,531001,Male,36-45,Returning
C48228,571428,Male,26-35,Loyal
C48229,600090,Female,56-65,New
C48230,678703,Female,36-45,New
C48231,691322,Male,36-45,New
C48232,585415,Male,18-25,New
C48233,635203,Male,46-55,New
C48234,784117,Male,18-25,Returning
C48235,606208,Male,18-25,Loyal
C48236,799150,Male,18-25,New
C48237,722154,Female,18-25,Loyal
C48238,281301,Male,36-45,New
C48239,586103,Male,26-35,New
C48240,560072,Female,46-55,Loyal
C48241,508210,Male,46-55,Returning
C48242,490006,Female,18-25,New
C48243,442605,Male,36-45,New
C48244,491340,Male,26-35,New
C48245,788819,Male,36-45,New
C48246,484444,Male,26-35,Loyal
C48247,531114,Male,36-45,Loyal
C48248,176324,Female,36-45,New
C48249,854338,Male,46-55,Returning
C48250,577413,Male,36-45,Returning
C48251,322220,Male,18-25,New
C48252,385515,Female,18-25,Returning
C48253,585215,Female,36-45,New
C48254,415404,Male,36-45,Loyal
C48255,758013,Male,26-35,Returning
C48256,224145,Male,36-45,New
C48257,394540,Female,36-45,New
C48258,682023,Female,36-45,New
C48259,785602,Male,26-35,New
C48260,841222,Female,46-55,New
C48261,212307,Female,46-55,New
C48262,628612,Female,65+,New
C48263,685531,Female,36-45,Returning
C48264,632202,Female,56-65,New
C48265,784027,Male,18-25,New
C48266,209724,Male,46-55,Returning
C48267,825103,Male,36-45,New
C48268,171220,Male,18-25,Returning
C48269,176037,Female,36-45,Loyal
C48270,767071,Male,36-45,Loyal
C48271,625214,Female,46-55,Loyal
C48272,613005,Male,26-35,New
C48273,455221,Male,36-45,Returning
C48274,847238,Female,18-25,Returning
C48275,324003,Male,46-55,New
C48276,271125,Male,36-45,Returning
C48277,332307,Male,65+,New
C48278,688506,Female,36-45,New
C48279,387430,Male,26-35,New
C48280,480991,Male,18-25,New
C48281,688540,Female,26-35,Returning
C48282,631605,Female,46-55,New
C48283,722164,Female,36-45,New
C48284,416220,Male,26-35,New
C48285,402209,Male,36-45,New
C48286,793007,Male,36-45,Loyal
C48287,801507,Male,46-55,Returning
C48288,389152,Male,18-25,Returning
C48289,686009,Male,26-35,Returning
C48290,713335,Male,46-55,New
C48291,313203,Male,36-45,New
C48292,600099,Male,36-45,Returning
C48293,422222,Female,46-55,Returning
C48294,829134,Female,36-45,Returning
C48295,458441,Male,46-55,Loyal
C48296,233305,Female,36-45,New
C48297,505172,Male,18-25,New
C48298,816117,Female,36-45,New
C48299,394380,Male,36-45,New
C48300,591221,Male,26-35,New
C48301,246422,Female,36-45,Returning
C48302,636503,Male,56-65,New
C48303,700067,Female,36-45,Returning
C48304,314406,Male,36-45,Returning
C48305,400087,Female,18-25,New
C48306,524301,Female,46-55,New
C48307,670594,Male,26-35,Returning
C48308,532122,Male,36-45,Returning
C48309,805104,Male,36-45,New
C48310,441109,Female,56-65,Loyal
C48311,507204,Male,46-55,Returning
C48312,145022,Male,46-55,Loyal
C48313,629852,Male,26-35,New
C48314,824114,Male,36-45,New
C48315,450445,Female,26-35,Returning
C48316,577598,Male,46-55,New
C48317,600034,Female,36-45,Returning
C48318,571218,Male,46-55,New
C48319,621651,Male,26-35,New
C48320,713142,Male,36-45,New
C48321,325602,Female,18-25,New
C48322,734501,Male,26-35,Returning
C48323,711106,Male,46-55,New
C48324,462042,Male,18-25,Returning
C48325,688005,Male,26-35,Loyal
C48326,582111,Female,36-45,New
C48327,175018,Male,36-45,New
C48328,844503,Male,46-55,Returning
C48329,385540,Female,65+,Returning
C48330,685533,Female,26-35,Returning
C48331,524404,Female,56-65,Loyal
C48332,517590,Male,36-45,New
C48333,209621,Female,46-55,New
C48334,501509,Male,26-35,New
C48335,822121,Female,36-45,Returning
C48336,572124,Female,36-45,New
C48337,632506,Male,36-45,Loyal
C48338,274302,Female,36-45,Returning
C48339,495330,Male,36-45,Returning
C48340,364006,Male,46-55,Returning
C48341,224152,Male,36-45,New
C48342,680587,Male,18-25,New
C48343,781355,Male,46-55,Returning
C48344,628601,Male,26-35,Returning
C48345,799003,Male,56-65,New
C48346,613001,Male,36-45,Returning
C48347,752069,Female,46-55,New
C48348,783348,Female,36-45,Returning
C48349,488443,Male,18-25,Loyal
C48350,500032,Male,26-35,New
C48351,673596,Male,36-45,Loyal
C48352,173222,Male,36-45,Loyal
C48353,276124,Male,26-35,Returning
C48354,500053,Male,36-45,Loyal
C48355,670613,Male,18-25,Returning
C48356,402208,Female,18-25,Returning
C48357,321204,Male,56-65,Returning
C48358,795006,Female,26-35,New
C48359,263638,Female,26-35,New
C48360,451447,Female,56-65,Loyal
C48361,600038,Female,36-45,Returning
C48362,790114,Male,46-55,New
C48363,520002,Male,36-45,Returning
C48364,515435,Male,26-35,New
C48365,815313,Female,36-45,Returning
C48366,781339,Female,36-45,Returning
C48367,621306,Male,56-65,Loyal
C48368,577426,Male,36-45,Returning
C48369,676312,Female,46-55,New
C48370,500010,Male,26-35,New
C48371,757106,Female,26-35,New
C48372,638311,Male,36-45,Returning
C48373,768002,Male,36-45,Returning
C48374,394235,Male,26-35,New
C48375,621108,Male,46-55,New
C48376,301701,Male,46-55,Returning
C48377,583121,Male,26-35,Returning
C48378,362650,Female,36-45,Returning
C48379,423102,Male,36-45,Returning
C48380,643218,Male,26-35,Returning
C48381,689692,Female,18-25,Returning
C48382,382780,Male,36-45,Loyal
C48383,813105,Female,26-35,Returning
C48384,628622,Male,46-55,Returning
C48385,133202,Male,36-45,Returning
C48386,625106,Male,36-45,New
C48387,380008,Female,36-45,New
C48388,560073,Female,36-45,New
C48389,735221,Male,26-35,Returning
C48390,583102,Male,36-45,Loyal
C48391,221311,Male,36-45,Returning
C48392,532195,Male,56-65,Returning
C48393,731127,Male,36-45,New
C48394,606401,Male,26-35,New
C48395,416503,Female,36-45,New
C48396,413103,Female,36-45,Loyal
C48397,402305,Male,36-45,New
C48398,241001,Male,36-45,Returning
C48399,180019,Male,36-45,New
C48400,786622,Male,46-55,New
C48401,676522,Female,26-35,Returning
C48402,625109,Male,26-35,New
C48403,110001,Male,46-55,Returning
C48404,273409,Male,36-45,New
C48405,846006,Male,36-45,New
C48406,312205,Male,26-35,New
C48407,470442,Male,26-35,Loyal
C48408,623512,Female,26-35,Loyal
C48409,202282,Female,65+,New
C48410,759001,Male,26-35,New
C48411,522301,Male,36-45,New
C48412,626203,Male,26-35,Returning
C48413,441806,Male,36-45,New
C48414,731223,Male,36-45,New
C48415,700066,Female,26-35,Returning
C48416,244701,Female,36-45,Loyal
C48417,680555,Female,36-45,Loyal
C48418,757051,Male,26-35,Returning
C48419,847204,Male,46-55,Returning
C48420,600088,Male,18-25,New
C48421,563121,Male,46-55,Loyal
C48422,751024,Female,18-25,New
C48423,127029,Male,26-35,Returning
C48424,622001,Female,36-45,New
C48425,624613,Male,36-45,New
C48426,143116,Male,36-45,New
C48427,756135,Female,26-35,New
C48428,600070,Female,36-45,New
C48429,272150,Male,26-35,Loyal
C48430,829107,Male,18-25,Returning
C48431,247121,Male,46-55,Returning
C48432,322236,Male,36-45,Returning
C48433,638660,Female,26-35,New
C48434,505129,Male,36-45,New
C48435,689589,Male,36-45,New
C48436,782126,Male,26-35,Returning
C48437,450661,Male,36-45,Returning
C48438,678573,Male,65+,New
C48439,571444,Female,46-55,Returning
C48440,680687,Female,36-45,New
C48441,614202,Female,36-45,New
C48442,825301,Male,36-45,New
C48443,301027,Male,26-35,Loyal
C48444,670674,Male,26-35,New
C48445,678686,Female,26-35,Returning
C48446,335526,Male,18-25,Returning
C48447,713323,Female,36-45,New
C48448,803307,Male,36-45,New
C48449,735301,Female,36-45,New
C48450,313705,Female,46-55,Returning
C48451,632512,Male,46-55,New
C48452,382255,Male,18-25,New
C48453,244922,Female,56-65,New
C48454,425406,Male,46-55,New
C48455,752017,Male,36-45,New
C48456,756119,Male,65+,New
C48457,680511,Female,56-65,Loyal
C48458,272130,Male,26-35,New
C48459,302019,Male,26-35,New
C48460,782460,Female,36-45,Returning
C48461,756029,Male,46-55,New
C48462,680618,Male,46-55,Loyal
C48463,627501,Male,56-65,New
C48464,276202,Female,46-55,Returning
C48465,416502,Female,36-45,New
C48466,679563,Male,46-55,New
C48467,492005,Female,36-45,Returning
C48468,637501,Male,26-35,New
C48469,600021,Female,26-35,Loyal
C48470,394690,Male,36-45,New
C48471,642120,Male,46-55,New
C48472,390022,Male,26-35,Returning
C48473,382481,Male,36-45,Loyal
C48474,632002,Male,46-55,New
C48475,673640,Female,18-25,Loyal
C48476,721442,Female,56-65,Returning
C48477,276304,Male,36-45,New
C48478,824233,Male,26-35,New
C48479,613401,Male,26-35,Returning
C48480,757032,Male,36-45,Returning
C48481,533228,Female,26-35,Returning
C48482,680687,Male,36-45,New
C48483,670008,Female,26-35,Loyal
C48484,842004,Male,18-25,Returning
C48485,781012,Female,36-45,New
C48486,625535,Male,36-45,New
C48487,638312,Male,46-55,New
C48488,574142,Male,26-35,New
C48489,784523,Male,46-55,New
C48490,680003,Female,26-35,New
C48491,680508,Male,56-65,Returning
C48492,341512,Male,26-35,Returning
C48493,494332,Male,18-25,New
C48494,563103,Male,26-35,Returning
C48495,190017,Male,18-25,New
C48496,229202,Female,36-45,Returning
C48497,415011,Male,26-35,New
C48498,193401,Male,26-35,Loyal
C48499,741251,Female,36-45,New
C48500,632001,Male,46-55,New
C48501,283101,Male,18-25,Returning
C48502,689583,Male,36-45,Returning
C48503,431513,Male,36-45,New
C48504,574222,Female,46-55,Returning
C48505,637018,Male,56-65,Loyal
C48506,680551,Male,36-45,New
C48507,391152,Male,26-35,New
C48508,454010,Male,36-45,Returning
C48509,509153,Female,46-55,Returning
C48510,194201,Male,36-45,Returning
C48511,500084,Male,36-45,New
C48512,506169,Male,36-45,New
C48513,803107,Female,36-45,Returning
C48514,403115,Male,36-45,New
C48515,172104,Male,36-45,New
C48516,412802,Male,36-45,New
C48517,572101,Male,18-25,New
C48518,635001,Male,36-45,New
C48519,680654,Male,56-65,Loyal
C48520,370415,Male,46-55,Returning
C48521,686560,Male,26-35,New
C48522,327034,Female,65+,Returning
C48523,788805,Female,36-45,Loyal
C48524,522329,Female,36-45,Returning
C48525,248015,Female,36-45,Returning
C48526,673102,Male,56-65,New
C48527,782002,Male,26-35,Loyal
C48528,635813,Female,26-35,New
C48529,627856,Male,26-35,New
C48530,764048,Female,36-45,New
C48531,312023,Female,26-35,Returning
C48532,431208,Female,26-35,Returning
C48533,628003,Male,26-35,New
C48534,122017,Male,46-55,Returning
C48535,686577,Male,36-45,Returning
C48536,700044,Male,18-25,Returning
C48537,695304,Female,26-35,Returning
C48538,495003,Female,26-35,Returning
C48539,673314,Male,36-45,Returning
C48540,679302,Male,36-45,New
C48541,785618,Female,36-45,New
C48542,785618,Male,56-65,New
C48543,110046,Female,26-35,Loyal
C48544,303901,Male,26-35,New
C48545,306021,Female,36-45,Loyal
C48546,680681,Male,36-45,Loyal
C48547,591128,Male,36-45,Returning
C48548,847108,Male,46-55,Returning
C48549,752103,Male,56-65,Returning
C48550,581199,Female,36-45,New
C48551,742223,Male,36-45,Returning
C48552,586103,Male,26-35,Returning
C48553,786102,Male,36-45,Returning
C48554,457114,Female,26-35,New
C48555,325214,Male,18-25,Returning
C48556,676507,Male,26-35,Returning
C48557,826006,Female,26-35,Returning
C48558,174307,Female,36-45,Returning
C48559,524366,Female,56-65,Loyal
C48560,362150,Female,46-55,New
C48561,441401,Male,36-45,Loyal
C48562,451115,Male,26-35,Returning
C48563,400016,Male,36-45,New
C48564,676517,Male,46-55,Returning
C48565,530052,Male,36-45,New
C48566,505303,Male,36-45,Loyal
C48567,305403,Male,26-35,Loyal
C48568,759103,Male,46-55,New
C48569,441105,Male,26-35,New
C48570,144403,Male,36-45,Returning
C48571,680711,Male,46-55,New
C48572,362020,Male,26-35,New
C48573,843334,Male,36-45,New
C48574,691557,Female,26-35,New
C48575,141118,Female,26-35,New
C48576,577536,Male,46-55,Returning
C48577,530029,Male,46-55,Returning
C48578,322216,Female,46-55,New
C48579,246174,Female,56-65,New
C48580,425306,Male,18-25,New
C48581,827006,Male,46-55,Loyal
C48582,737103,Male,26-35,Returning
C48583,516126,Male,26-35,Loyal
C48584,382450,Female,56-65,New
C48585,302041,Male,46-55,New
C48586,228118,Male,26-35,Loyal
C48587,600069,Female,36-45,Returning
C48588,175046,Female,18-25,New
C48589,577524,Male,26-35,Returning
C48590,251306,Male,65+,New
C48591,141418,Male,56-65,Loyal
C48592,180011,Male,56-65,New
C48593,522201,Female,36-45,New
C48594,509110,Female,36-45,New
C48595,679321,Male,36-45,New
C48596,689602,Male,46-55,New
C48597,370240,Male,36-45,New
C48598,277506,Male,36-45,New
C48599,795147,Female,18-25,Loyal
C48600,611001,Female,26-35,Loyal
C48601,560010,Female,46-55,Returning
C48602,591220,Male,36-45,Returning
C48603,262541,Male,36-45,New
C48604,534235,Male,18-25,New
C48605,802162,Male,46-55,New
C48606,262727,Male,26-35,Loyal
C48607,678684,Female,46-55,Loyal
C48608,246279,Male,46-55,Returning
C48609,638457,Female,36-45,Returning
C48610,465697,Male,18-25,Returning
C48611,761209,Female,26-35,New
C48612,534122,Male,46-55,New
C48613,571424,Female,36-45,Returning
C48614,227807,Male,26-35,Returning
C48615,642106,Male,18-25,Loyal
C48616,751017,Male,36-45,New
C48617,415527,Male,18-25,New
C48618,583268,Male,56-65,New
C48619,742175,Male,36-45,Returning
C48620,713128,Male,46-55,Returning
C48621,631501,Female,18-25,New
C48622,380013,Female,36-45,New
C48623,723128,Female,26-35,Loyal
C48624,762027,Male,26-35,Loyal
C48625,700141,Female,26-35,New
C48626,500005,Female,26-35,New
C48627,403507,Male,46-55,Returning
C48628,185203,Male,56-65,New
C48629,327603,Female,36-45,New
C48630,682013,Male,26-35,Returning
C48631,613204,Male,36-45,New
C48632,524346,Female,56-65,Returning
C48633,475671,Male,65+,Loyal
C48634,515722,Male,36-45,Returning
C48635,312204,Female,26-35,New
C48636,637014,Female,36-45,Returning
C48637,626202,Male,36-45,Loyal
C48638,413713,Male,36-45,New
C48639,401702,Female,36-45,Loyal
C48640,680123,Male,36-45,New
C48641,581359,Male,36-45,New
C48642,783127,Male,18-25,New
C48643,574102,Male,18-25,New
C48644,534265,Male,36-45,Loyal
C48645,491888,Female,36-45,Returning
C48646,505471,Male,26-35,Returning
C48647,152117,Male,26-35,Loyal
C48648,600053,Male,36-45,New
C48649,151210,Female,36-45,New
C48650,795009,Male,36-45,Returning
C48651,314023,Male,36-45,New
C48652,248124,Female,46-55,Loyal
C48653,425115,Male,36-45,Loyal
