review_id,order_id,review_score,review_comment_message,review_date
R50092,O04387,4,Excellent quality and service.,
R50093,O27480,5,Initiated return; refund received.,
R50094,O57159,5,Great product and quick delivery.,2024-08-14
R50095,O24234,5,No comment,2021-09-24
R50096,O96822,1,Not as described.,2023-01-20
R50097,O25696,5,Excellent quality and service.,2021-12-17
R50098,O76885,5,No comment,2022-08-20
R50099,O27410,4,Very satisfied with the purchase.,2023-07-08
R50100,O45999,5,Product as described. Good value.,
R50101,O71430,5,Product as described. Good value.,2022-10-24
R50102,O37155,5,Initiated return; refund received.,
R50103,O04230,4,No comment,2025-12-10
R50104,O77522,5,No comment,2023-11-14
R50105,O87500,1,Item arrived damaged.,
R50106,O17778,5,No comment,2022-01-09
R50107,O74152,5,Very satisfied with the purchase.,2024-01-16
R50108,O41756,4,No comment,2023-05-05
R50109,O19389,5,Very satisfied with the purchase.,2025-04-12
R50110,O07154,5,No comment,2024-03-13
R50111,O10072,4,Very satisfied with the purchase.,2022-09-13
R50112,O67753,1,Delivery was delayed and support was unhelpful.,2022-01-21
R50113,O35712,5,Order cancelled by the seller.,
R50114,O22761,5,No comment,
R50115,O61018,4,Product as described. Good value.,
R50116,O11134,5,No comment,2021-04-13
R50117,O06733,3,No comment,
R50118,O82024,4,Product as described. Good value.,2024-08-26
R50119,O78905,5,Product as described. Good value.,
R50120,O84709,4,No comment,2021-05-19
R50121,O75128,5,No comment,
R50122,O72476,3,No comment,2022-02-19
R50123,O21778,4,No comment,2024-01-17
R50124,O94966,5,Product as described. Good value.,
R50125,O70381,3,No comment,
R50126,O31738,5,Excellent quality and service.,
R50127,O11278,5,Great product and quick delivery.,
R50128,O61204,5,No comment,2024-06-14
R50129,O05169,5,No comment,2024-12-25
R50130,O93288,5,Initiated return; refund received.,2024-05-13
R50131,O07126,1,No comment,2023-11-10
R50132,O77199,5,Product as described. Good value.,
R50133,O77347,5,Very satisfied with the purchase.,2025-04-09
R50134,O96142,5,Did not fit the requirement; returned.,
R50135,O79517,5,Very satisfied with the purchase.,
R50136,O20451,4,No comment,2025-04-08
R50137,O36182,5,Great product and quick delivery.,2025-05-11
R50138,O22313,4,Excellent quality and service.,
R50139,O77571,5,Great product and quick delivery.,2024-12-10
R50140,O04050,5,Very satisfied with the purchase.,
R50141,O94747,4,No comment,
R50142,O21443,5,Excellent quality and service.,
R50143,O37616,5,No comment,2023-12-21
R50144,O44977,5,No comment,2023-12-05
R50145,O05729,5,Great product and quick delivery.,2025-11-18
R50146,O81007,5,No comment,
R50147,O97893,5,Returned due to defects.,
R50148,O48780,5,No comment,
R50149,O54038,3,Returned due to defects.,2023-07-05
R50150,O24756,5,Great product and quick delivery.,2022-01-15
R50151,O08417,1,No comment,2025-09-16
R50152,O80793,5,No comment,
R50153,O27690,5,Very satisfied with the purchase.,2022-01-06
R50154,O46000,5,Did not fit the requirement; returned.,2025-06-13
R50155,O75048,5,Great product and quick delivery.,
R50156,O88716,5,Great product and quick delivery.,2024-07-11
R50157,O80432,3,No comment,
R50158,O12427,5,Excellent quality and service.,2025-07-07
R50159,O31976,3,Returned due to defects.,
R50160,O47242,3,No comment,2025-09-04
R50161,O09158,2,Not as described.,
R50162,O41653,5,Great product and quick delivery.,
R50163,O37623,5,Product as described. Good value.,
R50164,O46634,5,Very satisfied with the purchase.,
R50165,O85590,4,No comment,
R50166,O67789,1,No comment,2024-04-03
R50167,O63893,1,Delivery was delayed and support was unhelpful.,2025-11-12
R50168,O57381,1,No comment,2023-08-05
R50169,O56669,5,Excellent quality and service.,2021-07-12
R50170,O11009,3,No comment,
R50171,O36840,4,No comment,2024-04-12
R50172,O29839,5,Great product and quick delivery.,2022-09-12
R50173,O12949,5,Returned due to defects.,2021-07-12
R50174,O41033,5,Excellent quality and service.,
R50175,O39658,1,Not as described.,2024-06-11
R50176,O31705,5,Product as described. Good value.,
R50177,O13430,2,Not as described.,2022-07-08
R50178,O21792,5,No comment,2024-10-04
R50179,O39099,5,No comment,2025-08-03
R50180,O40931,2,No comment,
R50181,O61008,2,Disappointed with the quality.,2024-10-07
R50182,O54866,1,Disappointed with the quality.,2022-04-05
R50183,O12004,1,No comment,
R50184,O76617,3,No comment,
R50185,O16230,3,No comment,
R50186,O82096,3,Packaging was fine. Works as intended.,
R50187,O13895,3,No comment,
R50188,O15320,4,No comment,
R50189,O14675,4,No comment,
R50190,O99367,4,No comment,
R50191,O54688,5,No comment,2022-03-02
R50192,O09138,4,Excellent quality and service.,2021-09-12
R50193,O74282,4,No comment,
R50194,O45497,5,No comment,2025-11-16
R50195,O86080,4,No comment,2021-11-18
R50196,O87835,2,Disappointed with the quality.,
R50197,O46689,5,Product as described. Good value.,2022-09-11
R50198,O70079,4,Great product and quick delivery.,
R50199,O15265,5,No comment,2022-06-14
R50200,O60345,5,Excellent quality and service.,
R50201,O40380,5,Did not fit the requirement; returned.,2023-10-06
R50202,O36153,5,No comment,
R50203,O86989,4,No comment,2024-12-15
R50204,O13635,3,Product is okay for the price.,2023-11-22
R50205,O88201,4,Returned due to defects.,2022-08-16
R50206,O67360,4,No comment,2022-05-19
R50207,O35992,5,No comment,2024-09-12
R50208,O70177,5,No comment,
R50209,O21530,4,No comment,2023-01-12
R50210,O99448,5,No comment,2022-11-11
R50211,O56192,4,Great product and quick delivery.,
R50212,O85193,5,Very satisfied with the purchase.,
R50213,O34126,1,Not as described.,
R50214,O45655,5,Great product and quick delivery.,
R50215,O32766,5,No comment,
R50216,O55330,5,Product as described. Good value.,2025-01-12
R50217,O22931,5,Excellent quality and service.,
R50218,O26076,5,Excellent quality and service.,
R50219,O72966,5,Very satisfied with the purchase.,
R50220,O43735,5,Excellent quality and service.,
R50221,O27006,3,No comment,2024-08-06
R50222,O43250,5,Product as described. Good value.,2025-06-13
R50223,O14601,5,Very satisfied with the purchase.,2024-09-14
R50224,O22516,4,No comment,
R50225,O88003,3,Packaging was fine. Works as intended.,2022-01-16
R50226,O15721,2,No comment,
R50227,O89270,4,Excellent quality and service.,
R50228,O48771,5,Product as described. Good value.,2024-01-04
R50229,O39868,5,Very satisfied with the purchase.,2023-10-19
R50230,O22514,3,No comment,2023-07-19
R50231,O98470,5,No comment,2023-11-09
R50232,O59455,3,Product is okay for the price.,
R50233,O52171,5,Very satisfied with the purchase.,2025-11-16
R50234,O60082,5,Product as described. Good value.,2023-07-20
R50235,O61521,3,No comment,2024-03-10
R50236,O86851,4,Great product and quick delivery.,
R50237,O24456,5,Product as described. Good value.,2023-08-04
R50238,O73656,5,No comment,
R50239,O40664,4,No comment,
R50240,O59325,5,Payment issue led to cancellation.,2024-03-08
R50241,O29217,4,No comment,2025-11-11
R50242,O75426,5,No comment,2023-11-16
R50243,O80731,5,SEMPRE QUE COMPRO ALGO NO baratheon OU EM SEUS PARCEIROS FICO SATISFEITO,
R50244,O77118,3,No comment,2025-06-09
R50245,O34340,5,Product as described. Good value.,
R50246,O61303,5,No comment,
R50247,O46183,3,No comment,2024-02-03
R50248,O50500,5,Very satisfied with the purchase.,2022-12-15
R50249,O60293,4,No comment,2021-11-09
R50250,O97730,4,Great product and quick delivery.,
R50251,O18904,5,Excellent quality and service.,
R50252,O77141,5,No comment,2021-06-15
R50253,O82160,4,Order cancelled by the seller.,
R50254,O98924,5,Great product and quick delivery.,
R50255,O51257,5,No comment,2022-07-11
R50256,O98975,5,Product as described. Good value.,2022-02-15
R50257,O63431,3,No comment,
R50258,O91129,5,Very satisfied with the purchase.,2025-08-13
R50259,O35518,5,No comment,
R50260,O21880,5,Returned due to defects.,2022-10-07
R50261,O28275,4,Product as described. Good value.,2023-07-14
R50262,O49470,5,Excellent quality and service.,2025-01-09
R50263,O03590,1,Disappointed with the quality.,
R50264,O76162,5,No comment,
R50265,O21963,4,Very satisfied with the purchase.,2022-09-24
R50266,O25276,5,No comment,2024-05-06
R50267,O25426,5,No comment,2023-11-11
R50268,O82360,5,Great product and quick delivery.,2021-12-12
R50269,O43064,4,No comment,
R50270,O76849,5,No comment,
R50271,O04925,4,No comment,2024-04-02
R50272,O18859,5,Excellent quality and service.,
R50273,O55112,5,Excellent quality and service.,2021-06-16
R50274,O35154,5,No comment,
R50275,O39279,5,Excellent quality and service.,2023-07-14
R50276,O24575,2,Delivery was delayed and support was unhelpful.,2024-03-08
R50277,O39324,5,Initiated return; refund received.,2023-04-05
R50278,O54814,2,No comment,
R50279,O75847,1,Not as described.,2022-04-18
R50280,O21651,5,No comment,
R50281,O19297,5,Very satisfied with the purchase.,2023-06-18
R50282,O95524,1,Not as described.,
R50283,O73414,5,Excellent quality and service.,2023-12-05
R50284,O18147,4,Very satisfied with the purchase.,2021-10-21
R50285,O66485,3,No comment,
R50286,O17476,5,No comment,2022-02-18
R50287,O47812,3,No comment,2023-07-17
R50288,O47835,3,No comment,2023-12-19
R50289,O18540,4,No comment,
R50290,O06188,5,No comment,2025-07-06
R50291,O81495,3,No comment,2021-11-21
R50292,O45521,4,Very satisfied with the purchase.,
R50293,O90641,5,Product as described. Good value.,
R50294,O78769,5,Product as described. Good value.,
R50295,O45740,3,No comment,
R50296,O83235,5,Great product and quick delivery.,2022-06-12
R50297,O76639,5,Very satisfied with the purchase.,2025-09-08
R50298,O87744,5,Did not fit the requirement; returned.,
R50299,O18365,1,Delivery was delayed and support was unhelpful.,
R50300,O58828,3,No comment,
R50301,O52810,1,Disappointed with the quality.,2021-12-20
R50302,O02454,5,No comment,
R50303,O74940,4,Excellent quality and service.,2024-02-08
R50304,O27210,4,Initiated return; refund received.,2025-06-11
R50305,O31586,4,Great product and quick delivery.,2022-10-12
R50306,O50515,5,No comment,
R50307,O45798,4,No comment,
R50308,O31615,3,No comment,
R50309,O92923,5,No comment,
R50310,O62972,5,No comment,
R50311,O43516,5,Product as described. Good value.,2025-11-14
R50312,O41406,2,Disappointed with the quality.,
R50313,O78472,4,No comment,
R50314,O60965,4,Excellent quality and service.,
R50315,O61181,5,Product as described. Good value.,2024-06-04
R50316,O72907,4,No comment,
R50317,O06255,5,No comment,
R50318,O26465,5,Excellent quality and service.,
R50319,O46754,4,No comment,2022-08-09
R50320,O99416,4,Returned due to defects.,
R50321,O41516,5,No comment,2024-12-21
R50322,O23840,5,Great product and quick delivery.,
R50323,O51358,5,No comment,
R50324,O70569,1,No comment,2025-04-12
R50325,O45128,1,Disappointed with the quality.,2024-06-04
R50326,O66230,5,Product as described. Good value.,
R50327,O81946,5,No comment,2025-10-13
R50328,O39626,5,No comment,2024-12-15
R50329,O40553,4,Very satisfied with the purchase.,
R50330,O10016,3,No comment,2021-11-22
R50331,O35734,1,No comment,2025-02-05
R50332,O01804,5,Excellent quality and service.,2022-02-10
R50333,O79053,4,No comment,
R50334,O57271,1,Returned as product did not match description.,2025-10-13
R50335,O14005,4,Order cancelled by the seller.,
R50336,O22342,5,Very satisfied with the purchase.,
R50337,O63744,5,Great product and quick delivery.,2021-09-10
R50338,O46031,5,No comment,2021-05-06
R50339,O57315,5,Great product and quick delivery.,2023-06-02
R50340,O31196,1,No comment,2022-03-02
R50341,O05522,5,Great product and quick delivery.,2023-07-12
R50342,O58992,4,Excellent quality and service.,2021-08-14
R50343,O80747,5,Excellent quality and service.,2022-12-13
R50344,O10168,4,Great product and quick delivery.,
R50345,O03115,5,Very satisfied with the purchase.,2024-02-17
R50346,O69491,5,Very satisfied with the purchase.,
R50347,O36959,2,Order was cancelled shortly after placing.,2023-08-12
R50348,O56433,5,Product as described. Good value.,2025-07-06
R50349,O13346,3,Packaging was fine. Works as intended.,
R50350,O23819,2,Delivery was delayed and support was unhelpful.,2023-02-22
R50351,O80508,5,No comment,2024-10-17
R50352,O62341,5,No comment,
R50353,O58588,4,Very satisfied with the purchase.,
R50354,O36890,1,No comment,
R50355,O10634,5,Very satisfied with the purchase.,2024-08-06
R50356,O65449,5,Payment issue led to cancellation.,
R50357,O57723,5,Excellent quality and service.,
R50358,O02389,1,Order was cancelled shortly after placing.,
R50359,O90404,5,Excellent quality and service.,2022-01-18
R50360,O62272,5,Very satisfied with the purchase.,2025-08-16
R50361,O23638,1,Not as described.,
R50362,O99007,5,Great product and quick delivery.,2024-06-13
R50363,O59688,2,Disappointed with the quality.,2022-04-06
R50364,O19730,3,No comment,2021-01-19
R50365,O56618,5,No comment,2025-08-05
R50366,O60753,5,No comment,
R50367,O51162,5,No comment,2024-01-19
R50368,O83833,5,No comment,
R50369,O00704,5,Cancelled due to change of mind.,2023-07-15
R50370,O64062,5,No comment,
R50371,O98312,4,Product as described. Good value.,
R50372,O52544,4,Very satisfied with the purchase.,2025-02-09
R50373,O87592,4,Excellent quality and service.,
R50374,O55028,5,Product as described. Good value.,2023-11-19
R50375,O46713,4,Very satisfied with the purchase.,
R50376,O30602,4,No comment,2024-04-13
R50377,O53350,5,Returned as product did not match description.,
R50378,O32014,5,No comment,2021-04-17
R50379,O57907,5,Very satisfied with the purchase.,2022-04-09
R50380,O79994,5,Great product and quick delivery.,
R50381,O63050,4,Great product and quick delivery.,2022-08-23
R50382,O15242,3,No comment,
R50383,O93332,5,No comment,2025-02-12
R50384,O84655,5,No comment,2022-01-21
R50385,O23546,5,Great product and quick delivery.,
R50386,O92389,5,Great product and quick delivery.,2022-12-18
R50387,O04268,4,Very satisfied with the purchase.,
R50388,O75905,3,No comment,
R50389,O38087,5,Very satisfied with the purchase.,2022-07-11
R50390,O30283,5,Very satisfied with the purchase.,
R50391,O80780,4,Product as described. Good value.,
R50392,O82457,5,No comment,2024-09-06
R50393,O85190,5,Very satisfied with the purchase.,2024-07-17
R50394,O64495,3,Product is okay for the price.,
R50395,O46668,4,Initiated return; refund received.,2025-05-15
R50396,O32026,4,Very satisfied with the purchase.,2024-04-09
R50397,O23939,3,No comment,2024-07-13
R50398,O09034,5,Great product and quick delivery.,2023-11-23
R50399,O35225,5,No comment,2023-08-08
R50400,O33021,3,Initiated return; refund received.,2023-03-15
R50401,O20570,5,Excellent quality and service.,2025-12-18
R50402,O69729,5,Great product and quick delivery.,2025-07-03
R50403,O68064,5,Product as described. Good value.,2024-11-03
R50404,O21948,5,No comment,2022-06-08
R50405,O15155,5,Very satisfied with the purchase.,
R50406,O22401,3,No comment,
R50407,O30501,5,Very satisfied with the purchase.,2022-11-14
R50408,O65078,5,Excellent quality and service.,
R50409,O27127,5,Product as described. Good value.,
R50410,O40626,5,No comment,
R50411,O39339,5,Excellent quality and service.,2025-05-05
R50412,O91308,1,Not as described.,2022-03-21
R50413,O09951,5,Very satisfied with the purchase.,
R50414,O83034,4,Great product and quick delivery.,2024-03-09
R50415,O53441,5,No comment,2025-02-22
R50416,O65995,5,Very satisfied with the purchase.,
R50417,O85034,5,Very satisfied with the purchase.,
R50418,O84000,1,No comment,
R50419,O11338,5,No comment,
R50420,O59203,1,Disappointed with the quality.,2023-04-21
R50421,O03457,1,Disappointed with the quality.,2024-12-15
R50422,O36583,5,No comment,
R50423,O75274,5,No comment,2024-06-09
R50424,O55216,4,Very satisfied with the purchase.,2024-05-03
R50425,O64595,5,No comment,2025-08-15
R50426,O85459,5,No comment,2025-02-09
R50427,O81201,1,Returned due to defects.,2025-02-15
R50428,O40329,5,No comment,2024-07-12
R50429,O10761,1,No comment,
R50430,O97782,5,No comment,
R50431,O09922,5,Great product and quick delivery.,
R50432,O33638,4,No comment,
R50433,O08013,4,Very satisfied with the purchase.,
R50434,O96216,3,No comment,2025-03-16
R50435,O40189,5,Great product and quick delivery.,
R50436,O54987,5,Great product and quick delivery.,
R50437,O52113,5,No comment,2021-02-23
R50438,O54675,5,No comment,
R50439,O39268,5,No comment,
R50440,O85173,5,Product as described. Good value.,2025-12-12
R50441,O35291,4,Product as described. Good value.,2024-06-20
R50442,O54946,5,No comment,
R50443,O46842,4,Very satisfied with the purchase.,2022-03-15
